"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 3m","Spotify Followers Total","Spotify Streams 3m","Spotify Streams Total","Spotify Monthly Listeners 3m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 3m","YouTube Subscribers Total","YouTube Views 3m","YouTube Views Total","YouTube Likes 3m","YouTube Likes Total","Social Rank","TikTok Followers 3m","TikTok Followers Total","TikTok Likes 3m","TikTok Views 3m","Instagram Followers 3m","Instagram Followers Total","Instagram Likes 3m","Facebook Followers 3m","Facebook Followers Total","Deezer Fans 3m","Deezer Fans Total","SoundCloud Followers 3m","SoundCloud Followers Total","SoundCloud Plays 3m","Shazam Shazams 3m","Radio Airplay Rank","Radio Airplay Spins 3m","Radio Airplay Countries with Spins 3m","Radio Airplay Stations with Spins 3m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 3m","Beatport Track Performance Points Total"
"212","Grizzy Hendrix","United States","Hip Hop","Big Indie Labels","107667","113242","462","20575","321366","15500399","533","38650","505458","70205","-100","59000","11235","7126346","123","161839","678863","0","178","1","71","N/A","N/A","N/A","2","670","8","467","0","2722","N/A","88","328296","4","1","2","N/A","N/A","N/A","N/A","N/A","N/A"
"213","Sweatshop Union","Canada","Hip Hop","Other Indie / Unsigned","108462","74382","500","43087","1037533","47301315","-17879","92057","571115","150613","10","1390","7515","2275915","91","14688","192435","N/A","N/A","N/A","N/A","8","1390","0","-52","15423","55","2830","1","2693","820","199","144425","94","4","8","N/A","N/A","N/A","N/A","N/A","N/A"
"214","OODAREDEVIL","United States","Hip Hop","Big Indie Labels","108542","127242","559","8977","789913","8957329","-4833","56301","200399","91383","240","6410","81607","1397686","1776","40577","92899","41","2490","1766","53095","963","26135","1979","N/A","N/A","14","116","160","5398","291430","132","387419","4","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"215","Blueprint","United States","Hip Hop","Big Indie Labels","108617","102146","681","40154","442057","23600315","9272","45925","395570","214184","N/A","N/A","N/A","N/A","N/A","N/A","83840","N/A","N/A","N/A","N/A","989","21697","1740","0","47131","19","1747","-3","2832","77","88","84025","175","6","15","N/A","N/A","N/A","N/A","N/A","N/A"
"216","Sangue Misto","Italy","Hip Hop","N/A","108728","78373","1356","99726","857559","16403237","8845","85812","140280","343555","0","6","344","229752","4","1808","331452","N/A","N/A","N/A","N/A","717","5645","163","N/A","N/A","62","4472","N/A","N/A","N/A","333","144703","70","2","10","N/A","N/A","N/A","N/A","N/A","N/A"
"217","Packy","United States","Hip Hop","N/A","108995","58638","163","50411","868473","106283362","224","97860","1205341","96119","N/A","N/A","N/A","N/A","N/A","N/A","110517","N/A","N/A","N/A","N/A","0","10793","0","-66","19177","22","2274","N/A","N/A","N/A","262","105659","241","4","11","N/A","N/A","N/A","N/A","N/A","N/A"
"218","Reks","United States","Hip Hop","Big Indie Labels, Warner Music Group","109920","110790","405","47553","428862","33942947","-1148","27841","902141","93236","20","3930","47625","9164997","717","106503","189258","N/A","N/A","N/A","N/A","N/A","N/A","N/A","34","4235","29","3628","N/A","N/A","N/A","202","22556","1569","14","48","85147","153","1","11","2.5524810582067747","51.1804490848141"
"219","Ruste Juxx","United States","Hip Hop","Big Indie Labels, Universal Music Group, Warner Music Group","110239","130429","316","22369","756030","36088587","-37","26365","817003","82926","N/A","N/A","N/A","N/A","N/A","N/A","66773","N/A","N/A","N/A","N/A","729","61067","1284","702","54622","10","2920","2","1502","360","225","47389","558","6","17","107349","56","0","0","1.0396581594367673","20.113039729611323"
"220","Teo Laza","Canada","Hip Hop","N/A","110255","127791","516","8542","715780","14061985","22745","66179","137914","73144","400","18500","142035","2446927","1749","56033","246600","0","184","0","0","76","5896","42","-18","3038","11","180","16","744","6354","256","176584","43","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"221","Stoupe","United States","Hip Hop","Big Indie Labels","110391","45175","139","4069","199449","16008841","6242","19773","248655","425690","0","212","52","7586","0","212","313026","N/A","N/A","N/A","N/A","82","5661","0","N/A","N/A","12","109","0","15","16","45","110278","169","4","6","145141","11","0","0","0.14521125388303024","2.9042250776606053"
"222","Smokingskul","United States","Hip Hop","Universal Music Group, Big Indie Labels","110403","151570","1200","26490","983058","14284081","636","28249","134122","95512","170","10100","30941","1292630","971","50473","67413","7","29769","1139","23712","75","47597","165","N/A","N/A","14","147","505","26361","683773","121","280713","1","2","2","N/A","N/A","N/A","N/A","N/A","N/A"
"223","DjMyke a.k.a Micionero","Italy","Hip Hop","Big Indie Labels","111015","90189","212","11802","1103196","40337309","18213","96299","91098","105247","100","10900","26325","3296406","462","80676","107541","14","1441","79","1776","-81","20227","368","-35","28552","10","1460","8","2270","1177","107","385470","1","1","1","66226","N/A","N/A","N/A","N/A","N/A"
"224","J-Wright","United States","Hip Hop","N/A","111191","68983","131","41320","440273","71849390","2291","63567","1334455","70156","0","20200","49821","10406654","406","197786","153695","0","1990","2","77","-347","14570","5","-17","1612","12","765","22","9936","27058","61","277993","5","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"225","Thirstin Howl The 3rd","United States","Hip Hop","Sony Music Entertainment","111763","120154","152","6137","360660","11370746","-3363","54970","574295","87971","100","15100","35704","4400652","571","61379","80504","N/A","N/A","N/A","N/A","2922","61120","3401","173","5095","5","195","0","182","28","108","67988","427","3","7","166087","1","0","0","0.013201023080275476","0.2640204616055095"
"226","G$ Lil Ronnie","United States","Hip Hop","Warner Music Group","112283","121349","549","33844","528689","24725167","-2401","33250","103088","62023","N/A","N/A","N/A","N/A","N/A","N/A","59180","0","119","0","0","-4435","158433","241","N/A","N/A","3","190","10","1830","4229","826","454351","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"227","kahleation","United States","Hip Hop","Sony Music Entertainment","112789","143513","1148","11065","565184","5955503","-386","35507","35477","87840","300","11200","61763","880509","1259","37108","181984","N/A","N/A","N/A","N/A","-136","17054","1555","N/A","N/A","9","56","240","1711","155108","237","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"228","Forever M.C.","United States","Hip Hop","Other Indie / Unsigned","112825","102691","213","16100","294354","27729899","-1533","42272","608059","78528","0","20600","38459","13309618","393","263983","469947","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-26","4238","6","282","-36","37381","400","N/A","25017","2121","10","12","N/A","N/A","N/A","N/A","N/A","N/A"
"229","Eric Bobo","United States","Hip Hop","Big Indie Labels","113569","270110","65","5916","14815","1124258","-1740","2377","65743","231508","0","1170","1744","200158","30","2475","51527","N/A","N/A","N/A","N/A","8671","126834","41844","5135","74517","3","1257","1","471","4","24","204965","48","2","4","N/A","N/A","N/A","N/A","N/A","N/A"
"230","King Syze","United States","Hip Hop","N/A","114104","56129","290","14633","2534546","122961701","14917","108244","914960","163862","-2","406","13917","1532321","132","13737","180207","N/A","N/A","N/A","N/A","-47","5703","6","-19","5033","29","2463","18","889","3265","460","108914","171","4","4","106138","37","0","0","1.210518509192446","20.615096602275415"
"231","Nottz","United States","Hip Hop","Big Indie Labels","114626","141146","174","17568","193995","17483832","-2272","20049","658889","88299","20","1700","96167","9354962","1320","128450","58510","68","1574","27","624","1098","116211","9166","0","12264","12","1641","1","1170","207","121","100064","179","8","19","55297","34","0","0","8.68897796503793","23.8795607099764"
"232","Binary Star","United States","Hip Hop","N/A","114719","67484","951","50771","1850156","77039026","13314","113812","754982","140558","N/A","N/A","N/A","N/A","N/A","N/A","210739","N/A","N/A","N/A","N/A","-5","359","0","-40","10413","48","1506","N/A","N/A","N/A","223","94862","179","10","25","N/A","N/A","N/A","N/A","N/A","N/A"
"233","Beast coast","United States","Hip Hop","Sony Music Entertainment","115441","31777","1033","122977","632012","177738303","83458","144209","2484548","85063","N/A","N/A","N/A","N/A","N/A","N/A","152142","N/A","N/A","N/A","N/A","0","24335","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","207","215883","22","4","6","90812","13","1","8","2.0337431244729602","40.72859903581274"
