"Track title","Track release date","Track label","Track genre","Track subgenre 1","Track subgenre 2","Track artists","Viberate rank 1w","Viberate rank 1m","Viberate rank 3m","Viberate rank 12m","Viberate rank Alltime","Viberate score 1w","Viberate score 1m","Viberate score 3m","Viberate score 12m","Viberate score Alltime","Spotify streams 1w","Spotify streams 1m","Spotify streams 3m","Spotify streams 12m","Spotify streams Alltime","Youtube views 1w","Youtube views 1m","Youtube views 3m","Youtube views 12m","Youtube views Alltime","Airplay spins 1w","Airplay spins 1m","Airplay spins 3m","Airplay spins 12m","Airplay spins Alltime","Soundcloud plays 1w","Soundcloud plays 1m","Soundcloud plays 3m","Soundcloud plays 12m","Soundcloud plays Alltime","Shazam shazams 1w","Shazam shazams 1m","Shazam shazams 3m","Shazam shazams 12m","Shazam shazams Alltime"
"MONTAGEM VERTIGO","2026-03-06","N/A","Hip Hop","N/A","N/A","DJ FKU","N/A","N/A","N/A","N/A","165062","N/A","N/A","N/A","N/A","3207840.75","N/A","N/A","N/A","217557","263633","N/A","N/A","N/A","2215025","5177615","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"VOIS SUR TON CHEMIN PR FUNK!","2024-11-11","N/A","Hip Hop","N/A","N/A","xlout, FUNK DEMON, EVO","N/A","N/A","N/A","N/A","166331","N/A","N/A","N/A","N/A","3180029.8249999993","N/A","N/A","N/A","4198650","5001670","N/A","N/A","N/A","29054","30624","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Montagem Lunar Diamante 2 - Ultra Slowed","2024-12-27","N/A","Latin","N/A","N/A","DJ DYLANFK, WXCHSXN","N/A","N/A","N/A","N/A","167092","N/A","N/A","N/A","N/A","3162869.7","N/A","N/A","N/A","4238492","8595946","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23865","40508","N/A","N/A","N/A","N/A","N/A"
"DREAM FUNK","2026-01-02","N/A","Electronic","N/A","N/A","LUMIX, KXRSED","N/A","N/A","N/A","N/A","167163","N/A","N/A","N/A","N/A","3161470.5","N/A","N/A","N/A","3281084","4590699","N/A","N/A","N/A","12","1312","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DREAM FUNK - Edit","2026-01-02","N/A","Electronic","N/A","N/A","LUMIX, KXRSED","N/A","N/A","N/A","N/A","167164","N/A","N/A","N/A","N/A","3161454.3","N/A","N/A","N/A","3281084","4590699","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"ETERNAL ULTRAFUNK!","2024-12-10","N/A","Electronic","N/A","N/A","HIMXN, FUNK DEMON, EVO","N/A","N/A","N/A","N/A","168129","N/A","N/A","N/A","N/A","3141040.67","N/A","N/A","N/A","4156208","6266890","N/A","N/A","N/A","130312","392763","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","7122"
"MONTAGEM UNKNOWN - Slowed","2026-01-09","N/A","Hip Hop","N/A","N/A","AKXNESHIVA, Avenxir, HamiBeats","N/A","N/A","N/A","N/A","168541","N/A","N/A","N/A","N/A","3132772.2399999998","N/A","N/A","N/A","3013924","9086166","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","67008","84527","N/A","N/A","N/A","N/A","N/A"
"MONTAGEM COMANDA - Ultra Slowed + Reverb","2025-08-08","N/A","Hip Hop","N/A","N/A","DJ FKU","N/A","N/A","N/A","N/A","168680","N/A","N/A","N/A","N/A","3130531.7250000006","N/A","N/A","N/A","594780","596658","N/A","N/A","N/A","2607135","2611050","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"MTG - PISTA TOMA - SPED UP","2023-05-26","N/A","Electronic","N/A","N/A","RXDXVIL, DJ FKU, John Bis.T, MC Alexandre Fabuloso","N/A","N/A","N/A","N/A","169753","N/A","N/A","N/A","N/A","3107270.3150000004","N/A","N/A","N/A","964911","17634550","N/A","N/A","N/A","3143487","32469944","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Dark Beach - Slowed","2024-01-16","N/A","Hip Hop","N/A","N/A","fam0uz","N/A","N/A","N/A","N/A","170077","N/A","N/A","N/A","N/A","3100631.4000000004","N/A","N/A","N/A","4136954","14090896","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
