"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"263","Nina Chuba","Germany","Pop","Sony Music Entertainment, Big Indie Labels, BMG, Warner Music Group","3120","2949","5050","1222176","6389448","1713733215","-6827","3894221","17592142","8468","0","403000","675000","243325814","4794","2939264","7964","-85","1196736","44666","0","375","893075","7786","4","7717","484","117150","18","7933","10411","7","1774","3050","25","310","106451","4","0","0","1.094299633965276","10.457881949891302"
"264","Gazan","Russian Federation","Hip Hop","Warner Music Group","3144","52972","3244","30815","506495","44019094","94014","378601","460237","3204","60000","2850000","38224179","1915776298","361783","49711045","6681","405033","3561913","7693960","0","17528","447876","67598","2","250","15","2720","N/A","N/A","N/A","0","75147","35","4","5","N/A","N/A","N/A","N/A","N/A","N/A"
"265","Eazy-E","United States","Hip Hop","Universal Music Group","3164","1815","10379","7339778","5662396","2615611006","-14759","4110185","16588251","9201","0","2430","538416","619224590","5286","4901486","N/A","N/A","N/A","N/A","N/A","-605","391718","0","-1156","3667209","583","661549","254","142490","65220","4","8609","629","22","128","121723","38","0","0","0.5218926805965487","10.437853611930974"
"266","JustaTee","Vietnam","Pop","Big Indie Labels, Warner Music Group, Universal Music Group","3173","6606","5181","1327999","4661561","445759295","3287","2101300","1768552","2476","0","1400000","3252040","1853649822","5431","8040078","13192","N/A","N/A","N/A","N/A","-278","1177945","11","-1921","1480997","3","13824","131","78763","30793","45","181968","N/A","N/A","N/A","117485","3","0","0","0.6690868721667735","2.1610338445215773"
"267","Lil Kleine","Netherlands","Hip Hop","Big Indie Labels, Universal Music Group","3191","5287","3333","1174920","14399416","2970864903","16321","3007406","15689330","10958","10","6610","243557","767727576","590","4630983","4058","3735","261343","159056","0","6108","1802914","50513","489","142718","106","270898","2","1905","52","264","10164","699","11","72","74187","50","2","8","4.026022369690253","72.6287588622319"
"268","NandaTsunami","Brazil","Hip Hop","N/A","3204","5364","10140","240435","7217890","148343073","-82297","3669134","22250301","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3078","14085","458102","165531","0","41654","616358","309945","N/A","N/A","336","7008","N/A","N/A","N/A","5","204112","11","2","3","N/A","N/A","N/A","N/A","N/A","N/A"
"269","HammAli & Navai","Russian Federation","Hip Hop","Warner Music Group","3209","6364","3360","1534542","1987595","577047412","-11467","1801486","1958324","1265","0","2240000","5938001","3151240008","10746","12584183","105852","-25","112475","95","0","N/A","N/A","N/A","-7","9135","86","294939","150","23459","461706","415","23006","117","8","25","N/A","N/A","N/A","N/A","N/A","N/A"
"270","EST Gee","United States","Hip Hop","Universal Music Group, Big Indie Labels, Warner Music Group, Sony Music Entertainment","3222","4133","2935","787892","4446747","1557144508","-53384","3772683","26050484","1612","1000","945000","2265170","1234475250","11835","10094721","8691","56","174323","223","0","-1476","1166216","2294","-293","348657","84","28603","196","133021","336470","1195","7072","669","9","73","34670","N/A","N/A","N/A","N/A","N/A"
"271","Shinda Kahlon","India","Hip Hop","Big Indie Labels","3264","1404","11756","1140872","8296027","2484771328","78475","8997643","9259984","13046","0","293000","338363","218303249","3258","2430935","3364","N/A","N/A","N/A","N/A","-37","195142","11538","N/A","N/A","11","3509","N/A","N/A","N/A","7","88478","45","6","33","N/A","N/A","N/A","N/A","N/A","N/A"
"272","Borges","Brazil","Hip Hop","Universal Music Group, Sony Music Entertainment, Big Indie Labels","3271","2655","6262","2103027","5475770","1988903463","-74591","4838257","16974932","4750","0","1130000","1062662","876461315","3540","13337031","6727","2356","1079349","-308279","0","-1","16","0","-47","23033","296","345302","0","85","59","99","63320","54","1","7","N/A","N/A","N/A","N/A","N/A","N/A"
