"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 3m","Spotify Followers Total","Spotify Streams 3m","Spotify Streams Total","Spotify Monthly Listeners 3m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 3m","YouTube Subscribers Total","YouTube Views 3m","YouTube Views Total","YouTube Likes 3m","YouTube Likes Total","Social Rank","TikTok Followers 3m","TikTok Followers Total","TikTok Likes 3m","TikTok Views 3m","Instagram Followers 3m","Instagram Followers Total","Instagram Likes 3m","Facebook Followers 3m","Facebook Followers Total","Deezer Fans 3m","Deezer Fans Total","SoundCloud Followers 3m","SoundCloud Followers Total","SoundCloud Plays 3m","Shazam Shazams 3m","Radio Airplay Rank","Radio Airplay Spins 3m","Radio Airplay Countries with Spins 3m","Radio Airplay Stations with Spins 3m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 3m","Beatport Track Performance Points Total"
"333","CYREX","Czech Republic","Electronic","Big Indie Labels","48441","66125","617","17608","1417420","34647016","2893","122429","1329042","25237","1400","54500","3598144","41324240","19923","372676","295929","4","416","9","738","18","2069","47","N/A","N/A","26","709","97","3576","167161","926","147289","160","4","4","61186","40","0","0","7.471444658642064","21.222069874206614"
"334","FXRCE","Serbia","Hip Hop","Big Indie Labels","48897","13560","2910","64669","7507232","223470576","-43834","928770","3515391","99660","-100","12400","N/A","N/A","N/A","N/A","540476","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","61","2404","29","604","116984","3960","272466","0","0","0","49004","10","0","0","12.39877561328619","16.27975471816167"
"335","SoulFusi","Kazakhstan","Electronic","N/A","49129","20512","1769","14240","13812444","98856561","-117387","968389","547277","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","82","441","4","6","2900","1071","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"336","TXVSTERPLAYA","Kazakhstan","Electronic","Big Indie Labels","49233","11830","876","94911","6729420","187523606","-101136","1029168","15944378","345635","-3","186","173","8833","2","182","457197","-7","2688","10","2651","-39","1084","32","N/A","N/A","46","2624","1","11","0","1785","N/A","N/A","N/A","N/A","22355","33","0","0","47.9005102336858","62.67383239479787"
"337","DJ JL3 DA ZN","Brazil","Hip Hop","N/A","49322","13962","490","95807","7263178","230270028","-132897","832568","2614106","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","20","1772","N/A","N/A","N/A","5239","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"338","TREVØLX","N/A","Electronic","Big Indie Labels","49431","28513","3671","11424","8344787","31730654","465917","1046680","2249991","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","75","598","N/A","N/A","N/A","1463","N/A","N/A","N/A","N/A","43765","5","0","0","14.391468229110911","14.391468229110911"
"339","ByAstral","India","Electronic","Big Indie Labels","49453","25019","3302","22907","11579905","62585979","75290","903249","280920","N/A","N/A","N/A","N/A","N/A","N/A","N/A","767785","N/A","N/A","N/A","N/A","137","302","1","N/A","N/A","81","604","3","64","N/A","4380","N/A","N/A","N/A","N/A","71778","3","0","0","4.729718555405802","5.630198663707205"
"340","Staarz","United States","Electronic","Big Indie Labels, Universal Music Group","49524","19556","701","8472","7016604","81667583","-43868","889384","7389977","94536","160","6010","176558","466205","1295","4636","237813","1","1148","54","5207","0","3410","0","N/A","N/A","51","299","5","363","42552","4970","200941","69","3","8","15903","35","1","217","62.6433709201897","92.07885972855493"
"341","ChillPanic","United States","Rock","Big Indie Labels","49736","197232","24","1215","81399","3516013","-1368","12422","270791","18955","14200","65100","2772558","45110805","44908","1184313","358785","0","6640","0","0","0","888","0","0","414","4","18","8","309","4055","51","55011","523","4","6","80265","5","0","0","3.3776644324088907","11.544632007517848"
"342","DARKXHAWK","Poland","Electronic","Big Indie Labels","49751","27279","1940","21274","5681251","56907049","-36954","567260","678532","93536","410","5240","2323","72985","37","1558","360886","N/A","N/A","N/A","N/A","25","730","38","N/A","N/A","34","188","138","2845","979605","511","N/A","N/A","N/A","N/A","36404","18","0","0","20.792503519064564","22.087051083197135"
