"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1m","Spotify Followers Total","Spotify Streams 1m","Spotify Streams Total","Spotify Monthly Listeners 1m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1m","YouTube Subscribers Total","YouTube Views 1m","YouTube Views Total","YouTube Likes 1m","YouTube Likes Total","Social Rank","TikTok Followers 1m","TikTok Followers Total","TikTok Likes 1m","TikTok Views 1m","Instagram Followers 1m","Instagram Followers Total","Instagram Likes 1m","Facebook Followers 1m","Facebook Followers Total","Deezer Fans 1m","Deezer Fans Total","SoundCloud Followers 1m","SoundCloud Followers Total","SoundCloud Plays 1m","Shazam Shazams 1m","Radio Airplay Rank","Radio Airplay Spins 1m","Radio Airplay Countries with Spins 1m","Radio Airplay Stations with Spins 1m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1m","Beatport Track Performance Points Total"
"147","Wyclef Jean","United States","Hip Hop","Warner Music Group, Big Indie Labels, Sony Music Entertainment, Universal Music Group","1323","1414","9910","479585","59016710","4507472914","316360","6390615","142264146","725","3000","843000","22762749","2611899344","85506","14643158","2626","253","307970","4318","21237","1943","2169875","16810","17840","1282781","376","446109","80","8706","38806","79735","3250","8346","91","1079","47570","238","8","281","12.094055662672924","837.6556300396965"
"148","kirkiimad","Russian Federation","Hip Hop","Big Indie Labels, Sony Music Entertainment","1338","87873","53","60963","148903","31361229","-1954","55332","39578","372","40000","5650000","130558287","6716473052","1427825","246177469","1657","327601","10130721","24776331","26284840","11029","1551622","94613","N/A","N/A","57","1384","9","3148","9396","832","270761","0","0","0","60935","34","0","0","7.23226507461663","80.13897733367324"
"149","Nas","United States","Hip Hop","Big Indie Labels, Universal Music Group, Sony Music Entertainment, Warner Music Group","1365","1190","33525","4467559","52646301","5867121076","271416","9295951","87206091","1787","-50000","2210000","10655810","1471060397","135711","15783799","2004","18","1114","13","424","N/A","N/A","N/A","-8233","5957867","4872","1191383","551","405793","314007","99047","1338","18241","78","1105","34969","444","10","128","22.164546500696005","228.20365225548406"
"150","Wegh","Turkey","Hip Hop","Big Indie Labels, Sony Music Entertainment","1398","3176","80733","579686","82252653","755316108","320394","4155454","6229788","4265","19000","199000","16954847","164153915","75700","1076958","1193","18133","264804","143555","1023338","67345","667467","149470","N/A","N/A","340","3583","N/A","N/A","N/A","21000","35687","1006","4","9","N/A","N/A","N/A","N/A","N/A","N/A"
"151","Ati242","Turkey","Hip Hop","Big Indie Labels","1406","1447","126433","4227023","68259214","2724705960","27080","5847029","9211798","2704","7000","595000","17100970","736905897","40394","4093147","2984","-3202","398487","9443","229741","-18937","1791308","316928","N/A","N/A","671","134170","5","691","358","63349","10793","2447","6","20","134455","2","0","0","0.2797906953647251","5.436894439703195"
"152","JID","United States","Hip Hop","Universal Music Group, Big Indie Labels, Sony Music Entertainment, Warner Music Group, BMG","1412","555","25302","2396727","70218431","7252053098","-997890","17230063","150947115","1588","10000","1380000","11985653","1715572199","77606","24972233","6546","211","412450","664","2157","-3585","1744559","21634","-713","402708","12","3616","804","264002","489424","56491","2733","7825","78","789","64355","55","9","171","6.101107304465854","83.84262157844972"
"153","Diddy","United States","Hip Hop","Warner Music Group, Universal Music Group, Big Indie Labels, Sony Music Entertainment","1419","1157","18203","2078930","61866454","5593569159","705482","10272429","109705208","9358","10000","1020000","850811","174756569","5247","1790044","N/A","8169","3479239","19467","703207","-39594","19068982","1973","-10587","7185187","499","603665","164","25733","176961","115447","7446","3448","67","530","37392","58","3","70","10.593728519238534","1535.9945386825002"
"154","Eve","United States","Hip Hop","Big Indie Labels, Sony Music Entertainment, Warner Music Group, Universal Music Group","1423","1509","18944","1676780","42841399","2716879436","385144","8284538","80334952","2305","4000","862000","9645295","1132040823","50779","7736964","4877","5932","119687","38155","1030893","4807","2901575","54088","-3584","3269319","1293","148295","N/A","N/A","N/A","78528","2415","12100","102","1531","N/A","N/A","N/A","N/A","N/A","N/A"
"155","Kayblack","Brazil","Hip Hop","Warner Music Group, Sony Music Entertainment, Big Indie Labels, BMG, Universal Music Group","1441","1304","38794","4472124","68677433","4267382437","-160978","7665510","34989165","2537","0","1480000","13842361","1415068267","33384","13156110","1876","-2548","724069","14477","105404","-34020","4915638","346559","-308","71596","2771","455708","N/A","N/A","N/A","8515","22599","738","5","62","N/A","N/A","N/A","N/A","N/A","N/A"
"156","Agust D","South Korea","Pop","Big Indie Labels","1453","735","398702","16469823","66255742","3568835412","1412579","4518498","20457708","4502","-1000","639000","5225227","1309995311","88997","47599085","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","5883","708169","1","871","1227","15973","26739","519","15","26","N/A","N/A","N/A","N/A","N/A","N/A"
