"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1m","Spotify Followers Total","Spotify Streams 1m","Spotify Streams Total","Spotify Monthly Listeners 1m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1m","YouTube Subscribers Total","YouTube Views 1m","YouTube Views Total","YouTube Likes 1m","YouTube Likes Total","Social Rank","TikTok Followers 1m","TikTok Followers Total","TikTok Likes 1m","TikTok Views 1m","Instagram Followers 1m","Instagram Followers Total","Instagram Likes 1m","Facebook Followers 1m","Facebook Followers Total","Deezer Fans 1m","Deezer Fans Total","SoundCloud Followers 1m","SoundCloud Followers Total","SoundCloud Plays 1m","Shazam Shazams 1m","Radio Airplay Rank","Radio Airplay Spins 1m","Radio Airplay Countries with Spins 1m","Radio Airplay Stations with Spins 1m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1m","Beatport Track Performance Points Total"
"369","Nef","United States","Hip Hop","N/A","167540","256246","43","1746","43786","1487759","2644","13764","59683","111155","6","900","444","96936","12","1494","220111","1","425","3","21","989","8264","529","-2","814","N/A","N/A","1","706","22","145","154818","18","1","3","N/A","N/A","N/A","N/A","N/A","N/A"
"370","The Chicharones","United States","Hip Hop","Other Indie / Unsigned","167992","138964","53","10596","64071","10175038","-2939","29095","284953","197307","N/A","N/A","N/A","N/A","N/A","N/A","240136","N/A","N/A","N/A","N/A","60","1999","0","-7","8859","3","439","N/A","N/A","N/A","43","100655","60","5","6","N/A","N/A","N/A","N/A","N/A","N/A"
"371","East Flatbush Project","United States","Hip Hop","Other Indie / Unsigned","168166","130200","215","14265","119653","11639232","2441","44784","662027","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","150","N/A","N/A","N/A","329","67658","146","6","16","153884","3","0","0","0.08355335922435986","1.6710671844871972"
"372","Moder","Italy","Hip Hop","Big Indie Labels","168326","136091","76","11371","231589","14476454","-846","41303","171112","N/A","N/A","N/A","N/A","N/A","N/A","N/A","151425","3","311","12","135","727","12951","887","-12","10013","1","78","N/A","N/A","N/A","26","188550","21","1","5","N/A","N/A","N/A","N/A","N/A","N/A"
"373","Supastition","United States","Hip Hop","Big Indie Labels, Universal Music Group","168880","179661","90","13274","116294","5294315","-3732","26642","547695","217987","10","1480","290","207869","9","3776","248159","N/A","N/A","N/A","N/A","335","7026","415","N/A","N/A","8","531","2","1608","354","57","117217","33","3","4","96606","102","0","0","1.6185632058108865","29.94725990348366"
"374","Jaclyn Gee","Canada","R&B","Big Indie Labels","169085","208960","30","8191","48513","8866036","1116","10941","34126","117453","0","9290","4219","2380847","55","29223","103335","N/A","N/A","N/A","N/A","0","25273","0","0","21463","1","660","0","2136","593","28","202469","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"375","Sap","United States","Hip Hop","N/A","169932","144693","17","4882","52383","16392211","658","21094","286675","144035","N/A","N/A","N/A","N/A","N/A","N/A","133136","N/A","N/A","N/A","N/A","-91","15811","94","-2","3639","0","511","2","3750","1727","24","99447","48","10","20","N/A","N/A","N/A","N/A","N/A","N/A"
"376","Black Dave","United States","Hip Hop","N/A","169941","237920","21","3861","11478","4952134","-59","3054","201644","112006","100","10200","1949","3215850","23","43104","114412","N/A","N/A","N/A","N/A","-365","32116","27","-1","556","0","354","-2","7302","1610","446","356149","1","1","1","44704","10","0","0","13.68102553486419","14.117352411570366"
"377","BoriRock","United States","Hip Hop","Big Indie Labels","169994","194321","82","4201","99653","3964228","-4906","18958","64326","97631","80","4010","25519","558499","417","16329","200323","0","474","4","1","1079","11706","2501","N/A","N/A","0","50","2","326","209","57","52239","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"378","Rite Hook","Australia","Hip Hop","N/A","170103","118951","46","7619","147622","25927648","1520","39104","594914","238983","0","1050","460","154547","5","2883","139911","0","19","0","1","999","20766","5711","0","6756","2","279","2","893","905","81","321127","9","2","2","131476","2","0","0","0.336277204358708","4.90915235171289"
