"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1m","Spotify Followers Total","Spotify Streams 1m","Spotify Streams Total","Spotify Monthly Listeners 1m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1m","YouTube Subscribers Total","YouTube Views 1m","YouTube Views Total","YouTube Likes 1m","YouTube Likes Total","Social Rank","TikTok Followers 1m","TikTok Followers Total","TikTok Likes 1m","TikTok Views 1m","Instagram Followers 1m","Instagram Followers Total","Instagram Likes 1m","Facebook Followers 1m","Facebook Followers Total","Deezer Fans 1m","Deezer Fans Total","SoundCloud Followers 1m","SoundCloud Followers Total","SoundCloud Plays 1m","Shazam Shazams 1m","Radio Airplay Rank","Radio Airplay Spins 1m","Radio Airplay Countries with Spins 1m","Radio Airplay Stations with Spins 1m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1m","Beatport Track Performance Points Total"
"37","southstar","Germany","Electronic","Sony Music Entertainment, Big Indie Labels, Universal Music Group","11114","4497","1908","156864","9629784","750834087","95738","3258747","37659908","25431","500","78400","1759987","73322119","7942","702721","44547","204","70091","4053","15616","169","73511","467","N/A","N/A","141","7034","317","44668","198609","6198","5898","4095","57","413","1816","45","10","686","76.05256446494083","4266.758519069791"
"38","Marie Vaunt","United States","Electronic","Big Indie Labels","11308","15480","4380","55923","5278093","62278417","192749","1450034","11418653","69153","6000","17700","41157","1100951","1139","33479","4902","14122","67037","42208","450568","39554","355022","41225","21823","173764","195","1887","868","22148","148776","15917","41589","508","17","49","226","88","61","3423","676.9907104356914","22753.9194612746"
"39","POLTERGST","Netherlands","Electronic","Big Indie Labels","11406","6891","4316","76902","10406374","186410162","96267","2877489","24795769","N/A","N/A","N/A","N/A","N/A","N/A","N/A","15062","1792","363909","75087","982271","19653","210172","35062","N/A","N/A","241","3172","592","10506","172115","12845","26134","442","23","72","2069","25","11","874","55.43197331119943","2310.3013443829022"
"40","Alan Fitzpatrick","United Kingdom","Electronic","Big Indie Labels, Universal Music Group, Warner Music Group","11505","9809","2171","155627","11061811","206538927","790225","2900824","21157281","53091","200","44600","201872","27591975","5022","387487","19074","958","17014","33572","39959","100","271396","4074","-417","305676","73","28638","283","186171","291884","65483","19385","1001","33","143","606","400","165","8434","339.26912779713","71508.68291509758"
"41","Creeds","France","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group, Warner Music Group","11772","3183","2561","163720","9256496","686212786","-80052","3923868","82284607","57464","600","26200","141280","2892000","2218","62627","31955","700","51467","21455","131943","12819","121852","10347","86","28817","462","16978","1237","51102","187419","17412","9233","2547","47","310","2484","90","29","3165","121.7151480071582","1975.7153914205987"
"42","Green Velvet","United States","Electronic","Big Indie Labels, Warner Music Group","11817","10706","1613","266670","3477235","358548382","4951","1365606","19242825","31489","300","94500","346018","80110438","5083","913752","16071","33","4802","34","1363","4830","350038","6698","-731","512950","145","42117","384","248355","46767","27628","11435","1600","47","283","45","509","182","19048","810.0159999994169","323064.16577090963"
"43","Neptunica","Germany","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment","11943","6126","1424","78903","12614031","761312257","53934","2969457","15573456","40885","800","30600","450075","32732785","4254","384258","26017","226","88850","8289","28437","-269","94530","1046","8197","25437","89","7467","81","12064","20209","3103","6361","4398","50","282","4705","161","21","308","152.8390294513675","853.1856496265746"
"44","Eli Brown","United Kingdom","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment, Warner Music Group","11966","6236","2278","183036","6264268","547989290","21792","1939527","47919934","27829","800","64100","491785","33239860","6627","480697","20179","157","42531","9606","36332","3020","200043","7622","-26","34995","132","8289","475","67020","132690","13020","10750","1844","49","247","54","209","125","14853","629.3529787821611","201120.33644101082"
"45","Charles B","France","Electronic","Big Indie Labels, Warner Music Group, Sony Music Entertainment","12072","11155","2074","58757","5169388","76857814","487017","1891449","25245165","16351","200","57400","50540","7132799","761","144215","3485","9454","583613","134243","974078","83547","843783","26030","-33","51254","103","2565","114","24344","8970","4280","131415","174","2","5","6466","92","12","285","91.12833955617992","979.7440164493028"
"46","Klangkuenstler","Germany","Electronic","N/A","12101","18173","5262","247929","4167093","150875204","34516","736933","4757737","23977","2000","132000","367679","22734961","4737","571000","4964","1936","108248","15725","115105","51565","775197","253418","-224","169012","269","37012","1948","218546","382356","11534","30957","376","18","70","4118","184","66","7654","32.48857095280138","48007.90815005971"
