"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 12m","Spotify Followers Total","Spotify Streams 12m","Spotify Streams Total","Spotify Monthly Listeners 12m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 12m","YouTube Subscribers Total","YouTube Views 12m","YouTube Views Total","YouTube Likes 12m","YouTube Likes Total","Social Rank","TikTok Followers 12m","TikTok Followers Total","TikTok Likes 12m","TikTok Views 12m","Instagram Followers 12m","Instagram Followers Total","Instagram Likes 12m","Facebook Followers 12m","Facebook Followers Total","Deezer Fans 12m","Deezer Fans Total","SoundCloud Followers 12m","SoundCloud Followers Total","SoundCloud Plays 12m","Shazam Shazams 12m","Radio Airplay Rank","Radio Airplay Spins 12m","Radio Airplay Countries with Spins 12m","Radio Airplay Stations with Spins 12m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 12m","Beatport Track Performance Points Total"
"439","Luis Kalil","Brazil","Metal","Big Indie Labels","35503","380327","267","2574","22085","492013","88","491","18014","40274","15000","58100","1239057","7753932","31618","368519","45433","10069","57031","242740","3765663","19490","86498","41519","30699","70368","27","433","0","30","4","2","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"440","Shaman","Brazil","Metal","Big Indie Labels","35642","48998","14763","157550","7413811","51207254","57464","190809","234670","33549","16800","106000","3598022","22730187","51222","493966","86201","N/A","N/A","N/A","N/A","-834","50894","63","-607","25025","3887","69944","N/A","N/A","N/A","N/A","35322","4799","30","158","N/A","N/A","N/A","N/A","N/A","N/A"
"441","Alpha Wolf","Australia","Metal","Big Indie Labels, BMG","35683","23712","23355","215792","25712124","184406861","-98345","398198","1308776","58183","4500","38600","803637","8675546","12140","199896","32587","3341","32848","57992","120158","8374","128348","149135","2365","85359","1802","7341","N/A","N/A","N/A","420","64507","1930","9","30","83720","7","0","0","4.294994048301786","6.023058203496628"
"442","Insomnium","Finland","Metal","Sony Music Entertainment","35710","35896","14319","292138","14748703","171227750","-19589","157400","1154080","49496","-1","459","2121442","45113379","12761","437606","43996","N/A","N/A","N/A","N/A","2981","102238","60678","-4161","297679","4152","72027","N/A","N/A","N/A","559","16092","14588","31","128","N/A","N/A","N/A","N/A","N/A","N/A"
"443","Varials","United States","Metal","Big Indie Labels","35711","30037","19693","128946","13168902","83342623","99584","370033","6482102","55701","3800","22500","570254","9609188","7265","129975","58877","N/A","N/A","N/A","N/A","10878","69374","11335","2703","53217","951","2873","N/A","N/A","N/A","1239","117611","629","13","25","N/A","N/A","N/A","N/A","N/A","N/A"
"444","(Hed) P.E.","United States","Metal","Big Indie Labels","35733","27740","19037","252085","19007041","198719722","-11859","348438","1349653","51893","0","25200","1844458","31682084","17895","217080","44685","N/A","N/A","N/A","N/A","5490","61563","3370","-2075","350713","697","16076","346","7418","116454","801","46272","3171","20","99","144224","1","0","0","0.1583311052100149","3.1666221042002975"
"445","Equilibrium","Germany","Metal","Big Indie Labels","35801","25487","10318","205772","18219281","179272199","-22179","348123","3650507","51152","2900","24900","508569","29093756","3864","238935","64985","N/A","N/A","N/A","N/A","2058","29603","1229","-3799","193898","2886","47445","N/A","N/A","N/A","404","16201","14346","27","118","N/A","N/A","N/A","N/A","N/A","N/A"
"446","Unleash The Archers","Canada","Metal","Big Indie Labels","35878","35747","10531","209726","12368742","132719991","-47787","183533","2077117","34654","5000","107000","1866337","57055650","12515","600548","63931","205","1725","86","982","1464","55882","3889","-1672","105348","2474","16061","34","1290","4762","472","16857","13655","36","168","N/A","N/A","N/A","N/A","N/A","N/A"
"447","Bodysnatcher","United States","Metal","Big Indie Labels, Sony Music Entertainment","35907","30663","28986","143265","15937764","66490546","192132","400668","4290303","49051","4600","32700","1151402","7210510","17394","158254","40575","12787","19387","154939","654783","27510","99545","39776","9612","107697","1085","3645","N/A","N/A","N/A","602","148189","448","7","32","N/A","N/A","N/A","N/A","N/A","N/A"
"448","Balam","Bangladesh","Metal","N/A","35916","71393","33318","116876","4399010","14293470","44688","91527","73904","36644","22000","138000","589784","3829745","778","5709","23418","1932","2714","10794","61474","533","2621","69","76247","533805","94","2005","3","65","389","400","37113","4401","10","16","N/A","N/A","N/A","N/A","N/A","N/A"
