"Track title","Track release date","Track label","Track genre","Track subgenre 1","Track subgenre 2","Track artists","Viberate rank 1w","Viberate rank 1m","Viberate rank 3m","Viberate rank 12m","Viberate rank Alltime","Viberate score 1w","Viberate score 1m","Viberate score 3m","Viberate score 12m","Viberate score Alltime","Spotify streams 1w","Spotify streams 1m","Spotify streams 3m","Spotify streams 12m","Spotify streams Alltime","Youtube views 1w","Youtube views 1m","Youtube views 3m","Youtube views 12m","Youtube views Alltime","Airplay spins 1w","Airplay spins 1m","Airplay spins 3m","Airplay spins 12m","Airplay spins Alltime","Soundcloud plays 1w","Soundcloud plays 1m","Soundcloud plays 3m","Soundcloud plays 12m","Soundcloud plays Alltime","Shazam shazams 1w","Shazam shazams 1m","Shazam shazams 3m","Shazam shazams 12m","Shazam shazams Alltime"
"Holy Wars . . . The Punishment Due","2010-01-01","N/A","Metal","N/A","N/A","Megadeth","N/A","N/A","N/A","N/A","68774","N/A","N/A","N/A","N/A","8400261.465","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","9700195","85917537","N/A","N/A","N/A","22","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Sweating Bullets - Remastered 2004","1992-07-14","N/A","Metal","N/A","N/A","Megadeth","N/A","N/A","N/A","N/A","68941","N/A","N/A","N/A","N/A","8380460.360000001","N/A","N/A","N/A","10946160","77367289","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","308","N/A","N/A","N/A","N/A","12823","56737","N/A","N/A","N/A","0","84293"
"Got The Time","1990-08-21","N/A","Metal","N/A","N/A","Anthrax","N/A","N/A","N/A","N/A","69592","N/A","N/A","N/A","N/A","8295779.859999999","N/A","N/A","N/A","6725107","63778601","N/A","N/A","N/A","1327689","16603532","N/A","N/A","N/A","6689","N/A","N/A","N/A","N/A","14325","70772","N/A","N/A","N/A","N/A","N/A"
"Trust - Remastered 2004 / Remixed","1997-06-17","N/A","Metal","N/A","N/A","Megadeth","N/A","N/A","N/A","N/A","70188","N/A","N/A","N/A","N/A","8222997.990000002","N/A","N/A","N/A","71068","817316","N/A","N/A","N/A","85457","1225324","N/A","N/A","N/A","6873","N/A","N/A","N/A","N/A","13039","55873","N/A","N/A","N/A","0","53023"
"Tipping Point","2025-10-03","N/A","Metal","N/A","N/A","Megadeth","N/A","N/A","N/A","N/A","70434","N/A","N/A","N/A","N/A","8192885.120000001","N/A","N/A","N/A","9961750","10449899","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","487","N/A","N/A","N/A","N/A","37646","44828","N/A","N/A","N/A","N/A","N/A"
"War Ensemble","1990-01-01","N/A","Metal","N/A","N/A","Slayer","N/A","N/A","N/A","N/A","75908","N/A","N/A","N/A","N/A","7586793.205","N/A","N/A","N/A","5512062","42024693","N/A","N/A","N/A","2002649","14889584","N/A","N/A","N/A","5444","N/A","N/A","N/A","N/A","10183","53698","N/A","N/A","N/A","0","60376"
"Arise","1991-03-20","N/A","Metal","N/A","N/A","Sepultura","N/A","N/A","N/A","N/A","84858","N/A","N/A","N/A","N/A","6726420.550000001","N/A","N/A","N/A","5286023","35045029","N/A","N/A","N/A","1367719","22535271","N/A","N/A","N/A","5006","N/A","N/A","N/A","N/A","6618","22673","N/A","N/A","N/A","N/A","N/A"
"Dead Skin Mask","1990-01-01","N/A","Metal","N/A","N/A","Slayer","N/A","N/A","N/A","N/A","86976","N/A","N/A","N/A","N/A","6546729.220000001","N/A","N/A","N/A","6814293","46322130","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","4435","N/A","N/A","N/A","N/A","20640","82577","N/A","N/A","N/A","0","95816"
"Peace Sells","2010-01-01","N/A","Metal","N/A","N/A","Megadeth","N/A","N/A","N/A","N/A","87891","N/A","N/A","N/A","N/A","6468989.475000001","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1196392","21805261","N/A","N/A","N/A","17913","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Peace Sells - Remastered","1986-01-01","N/A","Metal","N/A","N/A","Megadeth","N/A","N/A","N/A","N/A","90903","N/A","N/A","N/A","N/A","6238974.46","N/A","N/A","N/A","8281539","51115979","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","30372","178778","N/A","N/A","N/A","N/A","N/A"
