"Track title","Track release date","Track label","Track genre","Track subgenre 1","Track subgenre 2","Track artists","Viberate rank 1w","Viberate rank 1m","Viberate rank 3m","Viberate rank 12m","Viberate rank Alltime","Viberate score 1w","Viberate score 1m","Viberate score 3m","Viberate score 12m","Viberate score Alltime","Spotify streams 1w","Spotify streams 1m","Spotify streams 3m","Spotify streams 12m","Spotify streams Alltime","Youtube views 1w","Youtube views 1m","Youtube views 3m","Youtube views 12m","Youtube views Alltime","Airplay spins 1w","Airplay spins 1m","Airplay spins 3m","Airplay spins 12m","Airplay spins Alltime","Soundcloud plays 1w","Soundcloud plays 1m","Soundcloud plays 3m","Soundcloud plays 12m","Soundcloud plays Alltime","Shazam shazams 1w","Shazam shazams 1m","Shazam shazams 3m","Shazam shazams 12m","Shazam shazams Alltime"
"The Last Stand","2016-08-19","N/A","Metal","N/A","N/A","Sabaton","N/A","N/A","N/A","N/A","15514","N/A","N/A","N/A","N/A","33941987.925000004","N/A","N/A","N/A","29723801","213799254","N/A","N/A","N/A","20759293","192700604","N/A","N/A","N/A","1791","N/A","N/A","N/A","N/A","161529","1550049","N/A","N/A","N/A","1590","336966"
"AUSLÄNDER","2019-05-17","N/A","Metal","N/A","N/A","Rammstein","N/A","N/A","N/A","N/A","15627","N/A","N/A","N/A","N/A","33723628.745","N/A","N/A","N/A","34413087","279244685","N/A","N/A","N/A","7835819","96749573","N/A","N/A","N/A","6915","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","441467"
"Voodoo","1998-01-01","N/A","Metal","N/A","N/A","Godsmack","N/A","N/A","N/A","N/A","15854","N/A","N/A","N/A","N/A","33348736.445","N/A","N/A","N/A","59828","1412142","N/A","N/A","N/A","9741959","148348797","N/A","N/A","N/A","21969","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Wasting Love - 2015 Remaster","1992-01-01","N/A","Metal","N/A","N/A","Iron Maiden","N/A","N/A","N/A","N/A","15882","N/A","N/A","N/A","N/A","33296859.900000002","N/A","N/A","N/A","19346572","127024496","N/A","N/A","N/A","14707170","86131701","N/A","N/A","N/A","19711","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"5 Minutes Alone","1994-01-01","N/A","Metal","N/A","N/A","Pantera","N/A","N/A","N/A","N/A","15912","N/A","N/A","N/A","N/A","33228616.380000003","N/A","N/A","N/A","17831244","113656468","N/A","N/A","N/A","5021456","89922666","N/A","N/A","N/A","6992","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Good Girls Bad Guys","2011-07-26","N/A","Metal","N/A","N/A","Falling In Reverse","N/A","N/A","N/A","N/A","15961","N/A","N/A","N/A","N/A","33161674.339999996","N/A","N/A","N/A","40948931","157431343","N/A","N/A","N/A","3073493","48539329","N/A","N/A","N/A","386","N/A","N/A","N/A","N/A","391747","3949252","N/A","N/A","N/A","618","307555"
"Lift Me Up (Feat. Rob Halford Of Judas Priest)","2013-01-01","N/A","Metal","N/A","N/A","Five Finger Death Punch","N/A","N/A","N/A","N/A","16069","N/A","N/A","N/A","N/A","32961135.035000008","N/A","N/A","N/A","19098037","230116074","N/A","N/A","N/A","3023792","85863349","N/A","N/A","N/A","4892","N/A","N/A","N/A","N/A","84199","611971","N/A","N/A","N/A","N/A","N/A"
"Rein raus","2001-04-02","N/A","Metal","N/A","N/A","Rammstein","N/A","N/A","N/A","N/A","16141","N/A","N/A","N/A","N/A","32819173.17500001","N/A","N/A","N/A","42294628","108910749","N/A","N/A","N/A","5","138870","N/A","N/A","N/A","1325","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","193760"
"Entombed","2012-11-09","N/A","Metal","N/A","N/A","Deftones","N/A","N/A","N/A","N/A","16166","N/A","N/A","N/A","N/A","32763468.37","N/A","N/A","N/A","31641687","199368772","N/A","N/A","N/A","1543085","11357602","N/A","N/A","N/A","496","N/A","N/A","N/A","N/A","2229836","6403215","N/A","N/A","N/A","1852","218527"
"Violent Pornography - Clean Album Version","2005-05-17","N/A","Metal","N/A","N/A","System of a Down","N/A","N/A","N/A","N/A","16401","N/A","N/A","N/A","N/A","32287523.799999997","N/A","N/A","N/A","43143023","278592920","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"We Got the Moves","2021-09-03","N/A","Metal","N/A","N/A","Electric Callboy","N/A","N/A","N/A","N/A","16411","N/A","N/A","N/A","N/A","32263151.565","N/A","N/A","N/A","31130907","155852236","N/A","N/A","N/A","10559798","78880689","N/A","N/A","N/A","867","N/A","N/A","N/A","N/A","25513","145630","N/A","N/A","N/A","N/A","N/A"
"Christmas Canon - 2003 Remaster","1998-09-15","N/A","Metal","N/A","N/A","Trans-Siberian Orchestra","N/A","N/A","N/A","N/A","16610","N/A","N/A","N/A","N/A","31930764.369999997","N/A","N/A","N/A","13843427","70519585","N/A","N/A","N/A","5999071","65608650","N/A","N/A","N/A","23854","N/A","N/A","N/A","N/A","10571","194895","N/A","N/A","N/A","0","2192774"
"Thunder Kiss '65","1992-01-01","N/A","Metal","N/A","N/A","White Zombie","N/A","N/A","N/A","N/A","16630","N/A","N/A","N/A","N/A","31899131.42","N/A","N/A","N/A","21380612","165947349","N/A","N/A","N/A","12085750","99585212","N/A","N/A","N/A","17653","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","706347"
"Infinite Baths","2025-05-09","N/A","Metal","N/A","N/A","Sleep Token","N/A","N/A","N/A","N/A","16639","N/A","N/A","N/A","N/A","31883333.32","N/A","N/A","N/A","39767017","41194923","N/A","N/A","N/A","3137615","3820190","N/A","N/A","N/A","360","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Eyeless","1999-01-01","N/A","Metal","N/A","N/A","Slipknot","N/A","N/A","N/A","N/A","16647","N/A","N/A","N/A","N/A","31871071.4","N/A","N/A","N/A","39821853","250272952","N/A","N/A","N/A","10454546","40853756","N/A","N/A","N/A","1295","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1002","247090"
"Aqua Regia","2023-01-20","N/A","Metal","N/A","N/A","Sleep Token","N/A","N/A","N/A","N/A","16719","N/A","N/A","N/A","N/A","31753527.32","N/A","N/A","N/A","38698649","112803862","N/A","N/A","N/A","3465483","12090230","N/A","N/A","N/A","494","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","556","41587"
"Your Betrayal","2010-03-02","N/A","Metal","N/A","N/A","Bullet For My Valentine","N/A","N/A","N/A","N/A","16740","N/A","N/A","N/A","N/A","31728613.104999997","N/A","N/A","N/A","28741559","242037640","N/A","N/A","N/A","9081425","119050737","N/A","N/A","N/A","6868","N/A","N/A","N/A","N/A","92025","466631","N/A","N/A","N/A","N/A","N/A"
"Living After Midnight","1980-01-01","N/A","Metal","N/A","N/A","Judas Priest","N/A","N/A","N/A","N/A","16875","N/A","N/A","N/A","N/A","31541020.71","N/A","N/A","N/A","11496404","132450512","N/A","N/A","N/A","2100892","15409408","N/A","N/A","N/A","69870","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2112","703977"
"Kool-Aid","2024-01-05","N/A","Metal","N/A","N/A","Bring Me the Horizon","N/A","N/A","N/A","N/A","16933","N/A","N/A","N/A","N/A","31452117.545","N/A","N/A","N/A","33766184","133712698","N/A","N/A","N/A","5977513","28119259","N/A","N/A","N/A","2948","N/A","N/A","N/A","N/A","243242","903612","N/A","N/A","N/A","N/A","N/A"
"Bad Guy","2024-08-16","N/A","Metal","N/A","N/A","Falling In Reverse, Saraya","N/A","N/A","N/A","N/A","17011","N/A","N/A","N/A","N/A","31325888.125","N/A","N/A","N/A","37291463","71238849","N/A","N/A","N/A","23153","56345","N/A","N/A","N/A","9484","N/A","N/A","N/A","N/A","455292","803002","N/A","N/A","N/A","1064","169420"
