"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 12m","Spotify Followers Total","Spotify Streams 12m","Spotify Streams Total","Spotify Monthly Listeners 12m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 12m","YouTube Subscribers Total","YouTube Views 12m","YouTube Views Total","YouTube Likes 12m","YouTube Likes Total","Social Rank","TikTok Followers 12m","TikTok Followers Total","TikTok Likes 12m","TikTok Views 12m","Instagram Followers 12m","Instagram Followers Total","Instagram Likes 12m","Facebook Followers 12m","Facebook Followers Total","Deezer Fans 12m","Deezer Fans Total","SoundCloud Followers 12m","SoundCloud Followers Total","SoundCloud Plays 12m","Shazam Shazams 12m","Radio Airplay Rank","Radio Airplay Spins 12m","Radio Airplay Countries with Spins 12m","Radio Airplay Stations with Spins 12m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 12m","Beatport Track Performance Points Total"
"36","BlackBraid","United States","Metal","Other Indie / Unsigned","53634","72221","23336","85746","5311356","13489564","64417","96621","1777737","50147","10100","31000","841609","1934561","14730","51989","111014","N/A","N/A","N/A","N/A","9110","50010","24286","N/A","N/A","1837","4134","N/A","N/A","N/A","71","85978","1108","20","58","N/A","N/A","N/A","N/A","N/A","N/A"
"37","Hellripper","United Kingdom","Metal","Sony Music Entertainment, Big Indie Labels","53801","71830","14075","78222","4164160","19332791","67300","126484","1585142","69569","3250","12200","249293","1511505","5261","43554","23010","N/A","N/A","N/A","N/A","14101","64672","233555","4944","30072","1096","3863","N/A","N/A","N/A","86","113217","705","25","66","N/A","N/A","N/A","N/A","N/A","N/A"
"38","Curta'n Wall","Ukraine","Metal","N/A","55032","48949","44842","120295","16945412","35305272","46482","137773","33290","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1294","2259","N/A","N/A","N/A","2220","242009","108","4","5","N/A","N/A","N/A","N/A","N/A","N/A"
"39","Abbath","Norway","Metal","Big Indie Labels","55637","82537","8141","141508","1298054","17895982","-8472","24878","700290","60543","2100","39000","545191","12528174","5114","168106","25280","N/A","N/A","N/A","N/A","16400","197206","68608","12111","223544","1074","11747","N/A","N/A","N/A","56","55218","2465","26","68","N/A","N/A","N/A","N/A","N/A","N/A"
"40","Møl","Denmark","Metal","Big Indie Labels","56364","70706","13659","58754","5426285","19529909","44397","104377","268236","73506","2280","7610","101769","1107355","2326","22324","124473","N/A","N/A","N/A","N/A","3602","15552","1808","751","15315","759","2155","2","451","33","66","176704","252","10","23","N/A","N/A","N/A","N/A","N/A","N/A"
"41","rosevile sucks","United States","Metal","Warner Music Group","57228","41728","14731","18957","16988351","19386053","274578","394331","960437","95806","1237","1330","40617","102952","1585","4159","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","88","94","270","325","522507","1126","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"42","Einar Selvik","Norway","Metal","Big Indie Labels, Sony Music Entertainment","58237","32839","5683","101884","15185064","136621361","95151","290885","3803508","76730","N/A","N/A","N/A","N/A","N/A","N/A","52308","N/A","N/A","N/A","N/A","19228","228614","33485","N/A","N/A","494","6588","58","546","44860","1324","101550","851","9","15","N/A","N/A","N/A","N/A","N/A","N/A"
"43","Batushka","Poland","Metal","Big Indie Labels","58376","72722","10414","188697","5550858","76101508","-8697","48830","252823","69760","2200","19500","447489","8684128","6764","117494","60684","N/A","N/A","N/A","N/A","4223","84009","20884","0","113889","1857","20195","N/A","N/A","N/A","96","249736","95","6","8","N/A","N/A","N/A","N/A","N/A","N/A"
"44","Blood Of Angels","United States","Metal","Other Indie / Unsigned","58965","286003","743","8284","34610","446314","321","2247","64696","32759","16750","18100","107732","385586","1813","11568","143537","N/A","N/A","N/A","N/A","2459","8974","390","1013","18460","0","48","-1","60","17","0","175307","259","5","11","N/A","N/A","N/A","N/A","N/A","N/A"
"45","Sólstafir","Iceland","Metal","Sony Music Entertainment","59399","60936","6283","159728","3523559","51950923","-15996","58649","937704","69081","0","50","817769","21001388","6082","203346","63774","N/A","N/A","N/A","N/A","1242","52277","7960","-2155","148822","2234","23602","N/A","N/A","N/A","211","31746","5630","19","60","N/A","N/A","N/A","N/A","N/A","N/A"
