"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"35","Nervosa","Brazil","Metal","Big Indie Labels","39651","57643","991","118827","202090","17936567","9173","88280","5326905","47810","600","56100","17264","12413118","561","328517","36216","0","1633","0","0","357","179679","1347","237","415122","87","15580","N/A","N/A","N/A","2","19343","224","18","40","N/A","N/A","N/A","N/A","N/A","N/A"
"36","Prong","United States","Metal","Big Indie Labels","42392","30659","295","205427","137249","69928530","-6355","215456","7940385","74450","0","1670","12742","10788301","163","115415","68807","N/A","N/A","N/A","N/A","56","29243","47","0","137024","25","16645","N/A","N/A","N/A","0","11834","449","20","111","N/A","N/A","N/A","N/A","N/A","N/A"
"37","Skar","Norway","Metal","Big Indie Labels","44577","71477","41","41438","84988","52856543","-1921","112469","384648","25769","0","217000","143374","59470542","1123","1317004","61415","-1","25907","635","0","2","6805","54","6","4614","10","2516","0","210","2","0","145019","7","3","4","N/A","N/A","N/A","N/A","N/A","N/A"
"38","Soziedad Alkoholika","Spain","Metal","N/A","46072","56740","155","140337","157865","76985924","-2106","92912","414926","52544","100","44000","35384","15946080","271","94714","48135","N/A","N/A","N/A","N/A","296","64166","549","-29","231653","24","20183","0","437","5","1","45775","56","5","10","N/A","N/A","N/A","N/A","N/A","N/A"
"39","Toxic Holocaust","United States","Metal","Big Indie Labels","46708","62018","184","169658","63976","44192740","-179","60503","913407","52786","100","30000","15280","16886169","170","193744","44242","N/A","N/A","N/A","N/A","92","78451","173","-180","311285","20","28556","2","1259","428","0","24967","135","16","29","N/A","N/A","N/A","N/A","N/A","N/A"
"40","Dust Bolt","Germany","Metal","Big Indie Labels","49416","103154","1361","36663","69696","7342536","5221","55642","686769","39454","200","10400","31344","4395159","800","82752","41924","N/A","N/A","N/A","N/A","445","15560","120","0","60750","47","3540","N/A","N/A","N/A","0","27726","131","12","27","N/A","N/A","N/A","N/A","N/A","N/A"
"41","Nuclear Assault","United States","Metal","N/A","51294","54260","340","231361","66907","33263988","290","83215","1124150","66109","100","21700","11172","3003802","211","51391","599881","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","35","28983","N/A","N/A","N/A","2","16930","274","22","56","N/A","N/A","N/A","N/A","N/A","N/A"
"42","Tankard","Germany","Metal","Big Indie Labels","51417","69637","188","163546","75274","36501167","-73","63251","364164","67257","0","19600","4291","9899719","62","105484","52319","N/A","N/A","N/A","N/A","155","43960","438","-149","316532","30","39490","N/A","N/A","N/A","0","15003","309","22","53","N/A","N/A","N/A","N/A","N/A","N/A"
"43","Revocation","United States","Metal","Big Indie Labels","52007","67303","119","142976","68227","48254618","-978","56111","1437031","61758","0","21600","4254","7204281","40","105340","45898","N/A","N/A","N/A","N/A","-34","99363","243","0","213230","27","16046","2","1105","234","1","42721","50","10","19","N/A","N/A","N/A","N/A","N/A","N/A"
"44","Coroner","Switzerland","Metal","Sony Music Entertainment","52342","70108","324","121094","67537","19115770","-1044","64533","886795","171812","N/A","N/A","N/A","N/A","N/A","N/A","64298","N/A","N/A","N/A","N/A","139","30245","299","-14","164955","34","19411","N/A","N/A","N/A","0","24018","184","22","44","N/A","N/A","N/A","N/A","N/A","N/A"
