"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers Total","Spotify Streams Total","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers Total","YouTube Views Total","YouTube Likes Total","Social Rank","TikTok Followers Total","Instagram Followers Total","Facebook Followers Total","Deezer Fans Total","SoundCloud Followers Total","Radio Airplay Rank","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points Total"
"209","Katatonia","Sweden","Metal","Big Indie Labels","19631","23510","464757","256794131","303484","2043403","32121","83100","40960381","441806","36664","N/A","116168","460210","92738","5900","8779","N/A","N/A","N/A","N/A","N/A"
"210","Lordi","Finland","Metal","Big Indie Labels","19698","21879","286975","230756643","493204","1925341","16236","138000","205609416","1356940","40734","9735","60335","413842","97046","N/A","6257","N/A","N/A","N/A","N/A","N/A"
"211","Little V.","Canada","Metal","N/A","19748","39374","126321","145521229","294131","841252","8044","1170000","355823017","9471877","46105","225143","4965","N/A","4772","29739","115907","N/A","N/A","N/A","N/A","N/A"
"212","Corrosion Of Conformity","United States","Metal","Big Indie Labels, Sony Music Entertainment","19809","20934","352168","147595233","416722","10798028","24850","93600","46432523","385070","43231","N/A","80069","339175","28353","N/A","12569","N/A","N/A","N/A","N/A","N/A"
"213","Venom","United Kingdom","Metal","Big Indie Labels, BMG","19887","27110","605236","108184056","230231","2100610","34778","68600","9248038","132335","41966","N/A","17230","154491","98791","N/A","9140","N/A","N/A","N/A","N/A","N/A"
"214","Dying Fetus","United States","Metal","Big Indie Labels","20083","28213","423149","125020657","265816","963529","33538","75500","43277018","435160","24598","7003","234308","792230","75928","N/A","22484","N/A","N/A","N/A","N/A","N/A"
"215","Electric Wizard","United Kingdom","Metal","Big Indie Labels","20125","23525","435982","136097330","397548","1600527","35922","83100","7859945","144811","51119","N/A","75064","284979","40583","N/A","23602","53497","N/A","N/A","N/A","N/A"
"216","Psychostick","United States","Metal","Big Indie Labels","20145","34800","208510","114795986","207369","505959","18558","341000","85639725","1468312","26122","127129","60128","379133","11396","2655","23040","N/A","N/A","N/A","N/A","N/A"
"217","Eleine","Sweden","Metal","Big Indie Labels","20156","51041","94942","36491611","129552","2206861","12106","186000","51094094","881802","12345","19532","75962","301583","6058","85","40089","N/A","N/A","N/A","N/A","N/A"
"218","Lord of the Lost","Germany","Metal","Big Indie Labels, Universal Music Group","20238","25900","212876","202415459","474686","3583557","23371","125000","104747947","1704469","23009","48141","127621","142110","33665","N/A","7769","66414","178","0","0","107.38923654725852"
"219","Amorphis","Finland","Metal","Big Indie Labels","20257","24590","356037","266201806","256964","4258683","44736","64900","18902778","192508","32562","3146","137591","406268","98184","2118","5936","N/A","N/A","N/A","N/A","N/A"
"220","Morbid Angel","United States","Metal","Big Indie Labels","20269","27841","529805","112543088","237891","1188737","32199","58600","40292542","461530","33820","N/A","119900","730566","105689","N/A","14908","156125","5","0","0","1.3201023080275476"
"221","Kamelot","United States","Metal","Big Indie Labels, BMG","20279","25396","418997","309557525","301699","1302904","24299","153000","125680494","913631","29795","1536","137641","680949","150236","2641","7555","N/A","N/A","N/A","N/A","N/A"
