"Track title","Track release date","Track label","Track genre","Track subgenre 1","Track subgenre 2","Track artists","Viberate rank 1w","Viberate rank 1m","Viberate rank 3m","Viberate rank 12m","Viberate rank Alltime","Viberate score 1w","Viberate score 1m","Viberate score 3m","Viberate score 12m","Viberate score Alltime","Spotify streams 1w","Spotify streams 1m","Spotify streams 3m","Spotify streams 12m","Spotify streams Alltime","Youtube views 1w","Youtube views 1m","Youtube views 3m","Youtube views 12m","Youtube views Alltime","Airplay spins 1w","Airplay spins 1m","Airplay spins 3m","Airplay spins 12m","Airplay spins Alltime","Soundcloud plays 1w","Soundcloud plays 1m","Soundcloud plays 3m","Soundcloud plays 12m","Soundcloud plays Alltime","Shazam shazams 1w","Shazam shazams 1m","Shazam shazams 3m","Shazam shazams 12m","Shazam shazams Alltime"
"Qara Gözlüm","2024-04-05","N/A","Pop","N/A","N/A","Nur Ceferli, Ruzigar, Ruzigar Qədirov","N/A","N/A","N/A","N/A","38760","N/A","N/A","N/A","N/A","14870900.41","N/A","N/A","N/A","2123844","3183624","N/A","N/A","N/A","18038738","32366609","N/A","N/A","N/A","607","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","863","49655"
"Rendezvous","2025-07-01","N/A","Pop","N/A","N/A","AHOF","N/A","N/A","N/A","N/A","38967","N/A","N/A","N/A","N/A","14790772.470000003","N/A","N/A","N/A","12993565","14402974","N/A","N/A","N/A","5162003","31974244","N/A","N/A","N/A","747","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"恋愛サーキュレーション","2018-11-02","N/A","Pop","N/A","N/A","物語シリーズ","N/A","N/A","N/A","N/A","39041","N/A","N/A","N/A","N/A","14761102.000000002","N/A","N/A","N/A","19436762","170653484","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"FREAK ALARM","2026-01-12","N/A","Pop","N/A","N/A","ALPHA DRIVE ONE","N/A","N/A","N/A","N/A","39801","N/A","N/A","N/A","N/A","14504913.63","N/A","N/A","N/A","9519960","11738387","N/A","N/A","N/A","4511883","70364709","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","4060","5213","N/A","N/A","N/A","N/A","N/A"
"รักหยอกๆเอาไปบอกแม่เธอ","2025-08-16","N/A","Pop","N/A","N/A","สยาโม","N/A","N/A","N/A","N/A","39939","N/A","N/A","N/A","N/A","14459391.21","N/A","N/A","N/A","317727","327388","N/A","N/A","N/A","14103798","14161347","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Biii:-P","2025-11-05","N/A","Pop","N/A","N/A","XLOV","N/A","N/A","N/A","N/A","39965","N/A","N/A","N/A","N/A","14452045.620000001","N/A","N/A","N/A","11344103","11758621","N/A","N/A","N/A","4419597","5127024","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","116398","121959","N/A","N/A","N/A","N/A","N/A"
"Haareya","2017-04-25","N/A","Pop","N/A","N/A","Arijit Singh, Sachin-Jigar, Priya Saraiya, Parineeti Chopra, Kausar Munir","N/A","N/A","N/A","N/A","39968","N/A","N/A","N/A","N/A","14451760.8","N/A","N/A","N/A","18588568","85804627","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","465","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"EAST SUNRISE","2025-03-05","N/A","Pop","N/A","N/A","YULEE","N/A","N/A","N/A","N/A","40761","N/A","N/A","N/A","N/A","14181832.9","N/A","N/A","N/A","2203","672209","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","50080","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"ฉันไม่ต้องการตัวเธอในตอนนี้","2024-08-02","N/A","Pop","N/A","N/A","LITTLE JOHN","N/A","N/A","N/A","N/A","43227","N/A","N/A","N/A","N/A","13376917.6","N/A","N/A","N/A","17797566","34087614","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Lối Nhỏ","2019-10-21","N/A","Hip Hop","N/A","N/A","Đen Vâu, Phương Anh Đào","N/A","N/A","N/A","N/A","43648","N/A","N/A","N/A","N/A","13238782.715","N/A","N/A","N/A","8824791","51275609","N/A","N/A","N/A","6807593","180037056","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","962372","6395231","N/A","N/A","N/A","90","17841"
