"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"161","will.i.am","United States","Pop","Sony Music Entertainment, Universal Music Group, Big Indie Labels, Warner Music Group","711","684","6371","4567194","20400255","6734442354","326126","16427875","149757558","554","0","5180000","3650751","4997355029","14325","28219462","1624","19","668348","122","0","760","1688917","6320","-3580","12145251","343","2386202","13","65320","24694","148","1054","5315","75","1105","30976","189","16","936","26.87802074773469","1334.0981142621458"
"162","Dadju","France","R&B","Universal Music Group, Big Indie Labels, Sony Music Entertainment","718","1255","21011","8365402","12551070","4434831732","95102","6521317","16414430","715","10000","7850000","6993167","5367445665","27377","31864531","1786","1809","4965436","24131","0","-823","9041230","1099","-507","7607990","5164","3181662","95","47649","9374","1595","3446","1444","38","225","52004","87","1","5","10.143863383445808","154.07674865945143"
"163","TraLaLa - Cantece pentru copii","Romania","Pop","N/A","728","105159","70","22315","267075","59020760","-248","46867","22726","93","20000","7340000","50596576","9811367529","224616","23789933","24890","259","41453","2169","0","2","3331","124","92","238968","2","336","N/A","N/A","N/A","2","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"164","Robbie Williams","United Kingdom","Pop","Sony Music Entertainment, Big Indie Labels, Universal Music Group","730","693","4619","3443403","11102822","4733914198","29079","13550334","115274485","746","0","2460000","3338896","2360891495","11699","11534430","2124","568","368787","2698","0","4137","3782859","46169","-375","5253382","901","1899270","20","31238","13072","603","75","36707","122","5075","26571","76","0","0","34.378965997182505","140.08318135802983"
"165","AURORA","Norway","Pop","Universal Music Group, Big Indie Labels, Sony Music Entertainment","732","748","10896","4962611","15451818","4746615870","9404","14887719","72391705","653","0","6500000","5445392","3113491647","39267","46213408","1388","3116","5741069","63507","0","278","4553194","120922","-45","1203777","1037","536576","182","202184","62069","173","2778","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"166","Cyndi Lauper","United States","Pop","Sony Music Entertainment, BMG, Warner Music Group","734","533","8140","3484021","10147142","3663001796","12475","18017799","136070615","692","0","3450000","4894957","2937280611","24220","15922604","2319","12017","1425283","108216","0","1249","2051414","20861","-153","4099161","1057","1026059","0","9855","N/A","348","98","32347","161","5739","130823","25","0","0","0.33002557700688706","6.600511540137742"
"167","Aya Nakamura","France","African","Warner Music Group, Big Indie Labels, Universal Music Group","735","1037","15069","5892963","13873182","4666183744","266095","10080766","33632917","832","10000","8290000","5837625","4271289096","28150","28703692","712","1264","4495867","30727","0","1235","4647537","22097","5238","6620967","6280","2531326","0","40584","0","2139","1752","2758","91","569","125324","5","0","0","0.4376818390073976","8.75363678014795"
"168","Eros Ramazzotti","Italy","Pop","Sony Music Entertainment","737","1411","5053","2649645","14476488","3754007660","-23325","10264776","37896691","427","0","3110000","5720891","3612245507","18405","13342876","1046","1152","593331","14942","0","1873","2442354","9725","10819","4983369","618","905325","35","16384","2281","159","138","23850","94","3775","91951","N/A","N/A","N/A","N/A","N/A"
"169","John Mayer","United States","Pop","Universal Music Group, Warner Music Group","744","457","5232","6330226","21906970","13174643583","80020","16397782","149624961","1915","0","2670000","1431590","1526162418","5745","9978217","1267","-29","1676417","1489","0","-1300","5891451","3002","-2430","6731349","350","1030494","-15","4749821","17021","94","805","7040","87","1759","78122","11","0","0","3.4574101721741632","12.771951937024163"
"170","Dimitri Vegas & Like Mike","Belgium","Electronic","Big Indie Labels, Sony Music Entertainment, Warner Music Group, Universal Music Group","758","825","2802","3647536","13062761","5309968393","-31017","14647584","189894908","1178","0","5850000","4520910","3799473355","29865","38688768","2722","277","1160409","25467","0","-787","4845786","15803","-4973","12078409","467","2190864","73","1056682","107108","8220","853","6726","76","920","410","405","116","14080","460.5289238711016","21295.726024050207"
