"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"153","Nelly Furtado","Canada","Pop","Universal Music Group, Sony Music Entertainment, Big Indie Labels","343","202","19511","5168129","30048622","7260511218","-85956","34867603","223646499","358","0","2740000","7489308","4089432596","29287","21229825","2656","1641","2067527","17240","0","10370","2076485","69087","-364","4373030","1076","1436528","N/A","N/A","N/A","248","226","18761","123","4150","290","39","11","1818","196.38867654014848","21033.679567967796"
"154","Rahat Fateh Ali Khan","Pakistan","Pop","Big Indie Labels, Sony Music Entertainment, Universal Music Group, Warner Music Group","347","385","48976","29667519","29889211","4604035480","357021","21236197","24199777","168","0","8690000","27396010","10262072808","114560","58450511","18147","N/A","N/A","N/A","N/A","-212","828156","2891","0","11077","36","125577","7","16443","1484","894","6422","821","23","62","114024","2","0","0","0.7635107580879064","1.0663316905464946"
"155","Alejandro Sanz","Spain","Pop","Sony Music Entertainment, Universal Music Group, Warner Music Group","349","431","18230","8812586","33505130","8600127244","22361","19493676","120317562","431","0","3560000","9812908","6127964061","25182","23119060","1104","3256","1491542","13247","0","31940","8033911","263339","-657","8717363","603","1403927","41","12974","1255","2564","301","14288","56","1624","66819","5","0","0","5.413730579298061","6.1661888948737635"
"156","Nick Jonas","United States","Pop","Universal Music Group, Warner Music Group","351","1161","1507","9988196","5123945","3505474706","-145354","7712594","37770050","1730","0","4060000","1270083","1629203623","3878","16192253","50","16157","6648657","515937","0","-7900","35750386","494485","-2278","13639153","231","1259592","12","50283","9815","367","2922","2946","82","741","119765","13","3","152","0.573810111037449","352.1063745092023"
"157","Bluey","Australia","Pop","Other Indie / Unsigned","352","7770","1660","384699","5920322","753002461","16251","2001313","856255","72","100000","13600000","46754895","10481150301","98010","30307182","1180","26337","5424905","526067","0","7216","1755055","104090","-202324","3053361","52","7496","8","970","6183","183","51064","51","4","8","N/A","N/A","N/A","N/A","N/A","N/A"
"158","Ricardo Arjona","Guatemala","Pop","Other Indie / Unsigned","353","670","26685","15057287","25328810","7331620348","30469","10091344","28496530","248","0","8260000","17344889","9100987371","37683","27856263","304","26714","1171391","137136","0","33336","7071257","166126","9846","19032919","510","2909644","62","37723","11957","262","378","13491","39","1146","N/A","N/A","N/A","N/A","N/A","N/A"
"159","V","South Korea","Pop","Big Indie Labels, Universal Music Group","355","467","61122","21028209","12176251","5655457393","202172","5251960","32637680","13198","N/A","N/A","N/A","N/A","N/A","N/A","33","N/A","N/A","N/A","N/A","234098","71664041","1899707","N/A","N/A","1138","310554","0","12180","212","1601","6605","797","30","77","N/A","N/A","N/A","N/A","N/A","N/A"
"160","Elvis Presley","United States","Pop","Sony Music Entertainment, Universal Music Group","356","301","21162","11463920","43899812","20339821094","107036","21912564","139372125","463","0","4460000","8233865","3137232493","52717","25046878","N/A","899","421667","1460","0","1852","1975238","25607","-1020","4087804","1666","3235013","190","96221","93103","536","34","48482","116","4740","56151","489","0","0","8.325731266109413","144.4305589754301"
"161","Maria Clara e JP","Brazil","Pop","Other Indie / Unsigned","358","63115","250","59612","318531","19964139","15211","186672","46584","34","0","50200000","64638778","35186582086","274201","257899805","3638","22894","824905","532287","0","1134","1529535","12886","28","443466","56","3973","1","56","420","20","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"162","Alka Yagnik","India","Pop","Big Indie Labels, Sony Music Entertainment, Universal Music Group","361","324","68716","22003044","67056318","9804439384","198793","27169455","31229220","152","0","1030000","29976737","18715170429","91991","67274831","6640","N/A","N/A","N/A","N/A","95","624723","695","-2095","9197141","35","59166","N/A","N/A","N/A","1600","1090","5812","29","136","11309","82","0","0","124.46463214200921","138.1328365904012"
