"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 12m","Spotify Followers Total","Spotify Streams 12m","Spotify Streams Total","Spotify Monthly Listeners 12m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 12m","YouTube Subscribers Total","YouTube Views 12m","YouTube Views Total","YouTube Likes 12m","YouTube Likes Total","Social Rank","TikTok Followers 12m","TikTok Followers Total","TikTok Likes 12m","TikTok Views 12m","Instagram Followers 12m","Instagram Followers Total","Instagram Likes 12m","Facebook Followers 12m","Facebook Followers Total","Deezer Fans 12m","Deezer Fans Total","SoundCloud Followers 12m","SoundCloud Followers Total","SoundCloud Plays 12m","Shazam Shazams 12m","Radio Airplay Rank","Radio Airplay Spins 12m","Radio Airplay Countries with Spins 12m","Radio Airplay Stations with Spins 12m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 12m","Beatport Track Performance Points Total"
"255","Little Big","Russian Federation","Pop","Warner Music Group","3780","10180","37615","663447","57162622","527065956","-50484","1160649","3610127","1270","50000","7290000","170486965","4490756639","525593","38709829","6878","104685","5388303","3214324","11300993","-19956","819963","263532","-3548","224129","5642","111781","1408","17840","1454075","10106","20705","10322","47","246","90009","N/A","N/A","N/A","N/A","N/A"
"256","Fatmir Sufa","United States","Pop","Big Indie Labels","3781","297356","49","397","188276","972044","4558","7298","24814","1164","529000","1400000","498687744","1360060680","5634065","21546448","4817","-149","27738","71","436","-1035218","8037210","69617","1162","106270","22","451","N/A","N/A","0","48","199918","210","3","3","N/A","N/A","N/A","N/A","N/A","N/A"
"257","Mili","Japan","Pop","Big Indie Labels","3790","9753","176947","477334","226805408","588911925","412077","1118785","1844678","2494","276000","1090000","154749422","515399418","1336956","5563626","42876","N/A","N/A","N/A","N/A","1518","5107","39211","-391","28338","3528","9578","N/A","N/A","N/A","3915","45569","3263","16","44","46692","N/A","N/A","N/A","N/A","N/A"
"258","Rosa Linn","Armenia","Pop","Big Indie Labels, Sony Music Entertainment, Warner Music Group","3800","1683","52049","489256","217290233","1775490817","58306","7593965","60472072","5183","40000","543000","94867238","532145164","475807","5450767","31991","-24256","627469","124161","64554","-17893","211200","52777","-779","24790","2520","32443","57","4332","138682","18422","1349","250812","113","3642","N/A","N/A","N/A","N/A","N/A","N/A"
"259","Matt Hansen","United States","Pop","Sony Music Entertainment","3819","2639","195859","838826","444165869","1191832219","-646126","5097197","14722762","15147","38000","288000","26425945","78119948","201769","1252406","5074","146330","3124513","7448669","8175296","178654","1408342","1306649","55778","61358","5534","12658","1256","8302","870854","7517","18522","11824","45","234","79306","3","0","0","3.930231556560431","6.53292697649783"
"260","2Cellos","Croatia","Classical","Sony Music Entertainment","3828","9733","38330","1142178","60947450","757681422","-38410","954544","6353220","2001","60000","6710000","76290134","1922233080","504183","21318962","13982","5434","167709","16596","122153","-9946","670191","537","-35055","2023562","8200","208316","166","372948","132266","9925","20329","10355","47","276","N/A","N/A","N/A","N/A","N/A","N/A"
"261","Tiffany","United States","Rock","Warner Music Group, Big Indie Labels, Universal Music Group","3833","3481","55236","501580","136127577","553211463","1952200","4731573","21890531","6929","36000","322000","26638295","268652066","161297","1542520","18453","4448","17894","21437","441007","35578","129615","33038","24117","316814","2007","28464","80","669","183865","42472","1397","240307","114","4519","N/A","N/A","N/A","N/A","N/A","N/A"
"262","Sydney Rose","United States","Pop","Warner Music Group","3834","3181","352247","509870","252074460","406049026","-2095315","4484879","32947760","21846","39500","82700","17505238","23096105","224503","361861","2042","459830","712619","18886958","36896303","70688","155873","1064837","586","1160","2942","4526","257","7438","235684","5579","34972","4795","48","146","N/A","N/A","N/A","N/A","N/A","N/A"
"263","bôa","United Kingdom","Rock","Other Indie / Unsigned","3835","1433","259537","1323707","463569926","1488973698","1162363","11756888","14914023","16226","48000","314000","12806975","50430873","306469","1791454","14206","65384","745288","3028707","1415835","10297","336182","784739","6802","53163","5131","18995","N/A","N/A","N/A","49728","27940","6663","31","157","N/A","N/A","N/A","N/A","N/A","N/A"
"264","The Rare Occasions","United States","Rock","Warner Music Group","3838","1821","270201","821388","299104087","1202905802","4602475","10188480","14940201","8393","75000","502000","41397328","195750714","517314","5103897","32495","11229","245177","214769","1359730","5542","134448","120160","-604","12956","0","14168","3393","23550","5847233","17656","32988","5326","36","156","N/A","N/A","N/A","N/A","N/A","N/A"
"265","hannah bahng","Australia","Pop","Universal Music Group","3850","15490","312623","809804","37367858","73679435","116751","391367","652377","5309","170000","2030000","34908088","94252554","1609134","8242552","603","993109","7314211","47796740","64940429","740795","4016374","16450975","0","12015","4064","9211","N/A","N/A","N/A","327","93075","935","21","50","N/A","N/A","N/A","N/A","N/A","N/A"
"266","Hayley Kiyoko","United States","Pop","Warner Music Group, Universal Music Group, Sony Music Entertainment","3861","5036","-8162","1644820","70330958","1188915179","130198","2206800","12436631","6524","20000","2380000","19638045","645557474","103921","10493741","2229","154478","2166257","20048420","40157490","70491","1977333","4678403","-7813","670543","5280","76315","316","45126","242838","5697","9453","29347","73","551","32465","28","2","15","22.02198140800889","67.03505735219673"
"267","HONNE","United Kingdom","Pop","Warner Music Group, Universal Music Group, Big Indie Labels","3875","3082","54235","1642983","176113414","2081399427","1079862","4965351","26090240","6982","10000","1060000","45480746","708951656","112914","4997889","14848","9039","111877","1846447","20602149","5596","440157","546912","-2051","221725","2047","33370","331","123470","304152","8955","10196","26604","64","611","85877","18","0","0","5.8803501059536405","44.11808075102454"
"268","Cafuné","United States","Rock","Warner Music Group, Big Indie Labels","3878","1630","183507","676324","416821000","1468231993","182578","9507027","15765460","7774","72000","373000","65694574","217383560","641140","3322710","35508","41937","233611","482303","1323455","9359","95870","97091","-15","6233","5215","17190","5032","29315","9741049","8692","28249","6619","32","144","N/A","N/A","N/A","N/A","N/A","N/A"
"269","Big Thief","United States","Rock","Big Indie Labels","3885","2070","323475","1450469","443459608","1566949712","158148","6023271","46959193","15207","47300","146000","20367201","58654138","182730","696521","9965","65897","195739","941745","1112635","111875","436909","910953","1166","94056","30877","65208","3884","14829","410920","8410","5796","52478","58","713","18616","103","0","0","80.76877954685202","169.20334270342167"
"270","Astrid S","Norway","Pop","Universal Music Group, Warner Music Group","3891","2287","23991","1392403","195607712","3155359353","-875840","4177798","40391297","2902","70000","1360000","78668688","728039668","414002","9752288","15593","69060","435055","1801718","6085625","10485","587019","617774","-1339","108356","2855","53589","454","18478","337179","25679","4075","78655","85","1104","8135","39","7","218","39.82210943087822","896.5666459408033"
"271","Paolo Nutini","United Kingdom","Pop","Warner Music Group","3907","2301","79466","1586352","257213061","2109551014","619335","4874462","39541387","10705","19000","522000","18712834","434434763","84093","2154984","15709","-3","168","13","1142","14788","417286","28259","-11342","1027406","10254","220493","2189","49349","2266960","12995","2271","152555","98","2437","N/A","N/A","N/A","N/A","N/A","N/A"
"272","Gabbie Hanna","United States","Pop","N/A","3921","23829","-4456","432255","6856837","234513727","-42735","177841","1035600","5336","-60000","4980000","1454341","68715277","11586","2526738","2075","-21106","7880271","943741","46558887","-51078","2681074","174601","-26400","1140269","423","4089","N/A","N/A","N/A","110","160143","315","11","34","N/A","N/A","N/A","N/A","N/A","N/A"
"273","Syml","United States","Pop","Big Indie Labels, Universal Music Group","3957","1005","134678","1032234","558291972","3036845035","-2482149","11010650","71783910","8253","33000","390000","31867400","487314956","248371","5649834","20229","N/A","N/A","N/A","N/A","25934","172125","315024","1235","51967","13391","90960","2439","36850","2532477","38579","9578","28546","63","658","60796","30","7","378","10.85561787609559","1190.784455825805"
"274","Madcon","Norway","Pop","Warner Music Group, Sony Music Entertainment","3977","2051","24587","479601","211160036","1587343334","1368702","9041575","29226690","6124","12000","488000","33923933","919146342","210783","9160957","40652","4516","19046","100387","254718","473","64602","17983","-4633","237353","4186","202614","575","5724","1664413","32558","865","362496","122","4213","72752","37","0","0","5.804213168734886","35.11092991872095"
"275","Ari Abdul","United States","Pop","Sony Music Entertainment, Big Indie Labels","3979","2485","207346","850240","332943486","1123035675","423528","5719271","18319301","8862","50000","305000","41320264","193615912","257073","2083575","4266","162405","988802","5996852","11552500","96122","463271","1512436","1466","5403","12344","35504","3997","15241","2337005","39839","36713","4516","38","149","82468","2","0","0","3.214415438426466","3.800326092370786"
"276","Maya Hawke","United States","Pop","Big Indie Labels","3984","10665","238806","753798","34405636","163054955","14889","642365","7911474","9486","75000","440000","5602205","24718210","145752","970351","4298","N/A","N/A","N/A","N/A","1462601","10285532","330067","1500","204948","6129","14777","1452","5922","63760","832","54739","2477","33","115","24869","42","0","0","51.46916560007282","79.50398359570421"
"277","Bronski Beat","United Kingdom","Pop","Universal Music Group","4008","2536","59567","705352","166242723","833603074","3125596","8742520","50931027","6608","3500","43300","82883027","297311317","404252","2196512","N/A","N/A","N/A","N/A","N/A","6273","65487","4738","28292","85704","14978","191055","N/A","N/A","N/A","97100","968","330693","190","5986","7572","59","6","197","173.77668046080845","295.67995314223333"
"278","Hasan Raheem","Pakistan","Pop","Big Indie Labels, Universal Music Group","4009","5779","403228","1051321","197914912","531826392","-4073230","1596296","4171553","3534","192000","594000","114407652","247506601","846987","2701037","2465","N/A","N/A","N/A","N/A","606881","957753","3066069","2136","8041","1048","2387","1295","18588","285886","12976","79686","1252","6","9","N/A","N/A","N/A","N/A","N/A","N/A"
"279","Çılgın Dondurmacı","Turkey","Pop","Other Indie / Unsigned","4035","148024","181","8688","932618","9384597","-6297","23457","20754","2499","50000","4750000","66539053","1812837430","526623","31773977","1764","13","428","31","191","123353","3991673","2499008","572892","6811416","42","382","25","884","57750","1899","N/A","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"280","Foals","United Kingdom","Rock","Warner Music Group, Sony Music Entertainment","4040","3009","41587","1486461","167949848","1974310609","685847","4311589","37211506","12884","10000","511000","12297697","406788090","74869","3038845","14135","2059","35028","-62541","114857","2201","429524","308997","-14909","991885","14638","461635","-504","2338145","898823","33865","2934","116454","84","1627","6204","44","7","1093","11.762114575552904","8952.310341033319"
"281","Cannons","United States","Pop","Sony Music Entertainment, Warner Music Group, BMG","4074","4483","68919","486072","143161043","699047923","2473576","4484513","30153903","4643","54000","530000","57878181","330853916","429783","3372271","27275","7850","157021","46492","760030","47723","223464","70792","12954","78942","3481","14791","1858","20048","1102737","34307","3472","95513","83","1014","N/A","N/A","N/A","N/A","N/A","N/A"
"282","Jain","France","Pop","Sony Music Entertainment","4077","3225","19247","997657","103712743","1137783307","-691213","3465551","55377534","3523","30000","1420000","44500169","850088262","171881","6562570","25774","3622","152038","26572","291383","-5317","341533","22866","-3609","242545","26905","432744","447","21092","161805","34842","1687","205122","188","3222","1490","5","2","279","1741.262320617116","3177.7807070405142"
"283","Belinda Carlisle","United States","Pop","BMG, Big Indie Labels, Universal Music Group","4114","2452","95179","1020590","145974825","977879807","374458","6033771","39939691","6684","39000","349000","69047633","456121798","298214","2620841","15372","13851","129611","129711","548920","19155","166139","370000","18959","548636","3780","36927","N/A","N/A","N/A","34607","290","796662","126","7227","160513","3","0","0","0.03960306924082643","0.7920613848165285"
