"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers Total","Spotify Streams Total","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers Total","YouTube Views Total","YouTube Likes Total","Social Rank","TikTok Followers Total","Instagram Followers Total","Facebook Followers Total","Deezer Fans Total","SoundCloud Followers Total","Radio Airplay Rank","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points Total"
"408","Kamel Ehab (كامل إيهاب)","Egypt","Pop","Other Indie / Unsigned","13505","217576","3511","1986182","13580","130","8991","279000","87557979","687710","10781","144574","237017","276841","75","59151","N/A","N/A","N/A","N/A","N/A","N/A"
"409","Faycal Mignon","Algeria","Pop","N/A","13716","97676","120740","7830106","23237","54211","6785","2540000","458288890","4630321","12083","511930","1909433","N/A","30750","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"410","Wafeek Habib","Syrian Arab Republic","Pop","Big Indie Labels","13762","63974","120733","22360014","105093","520550","6324","535000","490218910","2086155","12142","228141","1026352","1046861","5440","277","88043","N/A","N/A","N/A","N/A","N/A"
"411","Bilal Derky","Syrian Arab Republic","Pop","N/A","13770","52830","64715","16296954","202166","459011","5477","369000","152363286","903179","12601","57081","514156","43244","199","276","76403","N/A","N/A","N/A","N/A","N/A"
"412","Mahmoud ElShemy","Egypt","Pop","Other Indie / Unsigned","13812","628385","5","52177","63","7828","29162","102000","6776466","132565","2543","5083478","1598863","1311375","N/A","643","N/A","N/A","N/A","N/A","N/A","N/A"
"413","Omar Souleyman","Syrian Arab Republic","Middle Eastern","Big Indie Labels","13860","21838","124653","58020746","1534504","2050143","10314","318000","315760458","1945020","74670","124200","56350","N/A","14881","20276","86380","37582","56","8","149","169.96361672968314"
"414","Hamid El Shari","Egypt","Middle Eastern","Warner Music Group, Big Indie Labels","13875","23712","125658","89914014","830799","3080101","11566","398000","227264983","1734616","15565","N/A","213274","1603556","20118","955","131606","68052","N/A","N/A","N/A","N/A"
"415","Julia Boutros","Lebanon","Pop","Other Indie / Unsigned","13886","50230","312366","29073602","106538","437428","9030","584000","373403882","1920884","11276","N/A","637786","3458657","85729","20397","32162","N/A","N/A","N/A","N/A","N/A"
"416","Harun Kolçak","Turkey","Pop","Other Indie / Unsigned","13899","11910","463150","221698092","1337929","3632707","6917","38500","773067924","2073561","49132","N/A","60960","187986","15828","967","14351","N/A","N/A","N/A","N/A","N/A"
"417","Sandy","Egypt","Pop","Universal Music Group, Warner Music Group","13912","130113","70515","4627884","21600","14423","15334","487000","136764257","1153609","3969","736226","2647260","3074883","1171","56756","15493","N/A","N/A","N/A","N/A","N/A"
"418","Wadih El Cheikh","Lebanon","Pop","Universal Music Group","13930","56141","120089","21078766","112823","394540","7915","584000","356298552","1481669","10328","632744","1138449","593850","1665","N/A","29744","N/A","N/A","N/A","N/A","N/A"
"419","Arman Aydin","Turkey","Electronic","Big Indie Labels, Warner Music Group, Sony Music Entertainment","14005","4994","32616","899270432","3543224","14761479","18573","101","210931135","1139464","58417","24895","125793","9279","12890","1491","34090","11233","35","8","219","356.66755748622097"
"420","Ahmed Al Maslawi (احمد المصلاوي)","Iraq","Pop","Big Indie Labels","14019","78044","156629","19070065","40305","183254","7063","600000","654468505","4646479","10099","382976","1182333","N/A","47921","N/A","241845","N/A","N/A","N/A","N/A","N/A"
"421","Khaled AlHaneen (خالد الحنين)","Iraq","Pop","Big Indie Labels","14050","62574","48397","8560712","105976","55296","9730","473000","285453039","1950173","7874","151093","3344749","21397","1075","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"422","Khaled Selim","Egypt","Pop","Other Indie / Unsigned","14128","28076","585668","20544242","255783","166119","35901","80000","30845567","197965","5352","706207","2339500","3880159","44601","465","97022","N/A","N/A","N/A","N/A","N/A"
"423","CHEB HOUSSEM","Algeria","Pop","Big Indie Labels, Sony Music Entertainment","14162","32719","365668","57613716","302425","464230","9157","515000","339503720","1581259","21629","122272","345522","997500","113759","N/A","87193","N/A","N/A","N/A","N/A","N/A"
"424","Ali Adora","Egypt","Pop","Big Indie Labels, Universal Music Group","14195","30740","619758","23184919","216776","216833","44226","78600","62344876","539651","2158","5247424","1422589","1972283","19832","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"425","Aydın Kurtoğlu","Turkey","Pop","Sony Music Entertainment","14205","8932","422047","319485699","1728750","1953388","18296","14500","221475320","848574","27979","20316","520123","96685","8364","138","15972","N/A","N/A","N/A","N/A","N/A"
"426","YouNess","Morocco","Pop","Big Indie Labels","14280","75693","130323","17042163","74888","91593","10653","1280000","358020241","2552109","10808","N/A","1910430","1056585","44293","731","70218","N/A","N/A","N/A","N/A","N/A"
"427","Sarit Hadad","Israel","Pop","Big Indie Labels","14369","32550","252996","109057075","343280","621947","7301","506000","745529294","2429231","30450","N/A","272922","326911","25888","N/A","10797","166087","1","0","0","0.2640204616055095"
"428","Mansour","United States","Pop","Big Indie Labels","14422","49548","95411","74623847","168648","311954","13392","171000","195812467","742348","6280","N/A","4249252","1477021","10365","15386","25000","N/A","N/A","N/A","N/A","N/A"
"429","Karima Gouit","Morocco","Pop","Universal Music Group","14430","201819","14908","1448018","10244","8020","26165","285000","64199476","807627","4847","872350","6340264","1034312","284","7","229365","N/A","N/A","N/A","N/A","N/A"
"430","Ceylan Ertem","Turkey","Pop","Sony Music Entertainment","14534","19193","611021","219605579","436786","5443027","7192","455000","693749616","2667926","29074","7554","555494","16","22019","355","21489","N/A","N/A","N/A","N/A","N/A"
"431","Hülya Avşar","Turkey","Pop","Big Indie Labels","14603","76263","60082","20582759","116761","439894","20887","165000","148569358","1020980","3213","374354","2982981","2064112","1650","334","39242","N/A","N/A","N/A","N/A","N/A"
