"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1m","Spotify Followers Total","Spotify Streams 1m","Spotify Streams Total","Spotify Monthly Listeners 1m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1m","YouTube Subscribers Total","YouTube Views 1m","YouTube Views Total","YouTube Likes 1m","YouTube Likes Total","Social Rank","TikTok Followers 1m","TikTok Followers Total","TikTok Likes 1m","TikTok Views 1m","Instagram Followers 1m","Instagram Followers Total","Instagram Likes 1m","Facebook Followers 1m","Facebook Followers Total","Deezer Fans 1m","Deezer Fans Total","SoundCloud Followers 1m","SoundCloud Followers Total","SoundCloud Plays 1m","Shazam Shazams 1m","Radio Airplay Rank","Radio Airplay Spins 1m","Radio Airplay Countries with Spins 1m","Radio Airplay Stations with Spins 1m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1m","Beatport Track Performance Points Total"
"36","SEA.","Thailand","Pop","Other Indie / Unsigned","25013","14342","12956","58931","3850103","34965568","-295675","1046234","1564553","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","233","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"37","MAPRANG","Thailand","Pop","N/A","25122","754891","0","26","16","32701","0","4","N/A","97233","0","27000","225","1729544","0","21471","1475","5941","5355853","536781","1008055","28671","463403","62303","27773","890842","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"38","Serani Poji","Japan","Pop","Other Indie / Unsigned","25302","17433","5642","269228","3429906","116515282","-2621","857686","451176","43095","2200","92500","270167","2363122","6301","68041","208241","412","49900","1459","32666","N/A","N/A","N/A","N/A","N/A","146","3535","N/A","N/A","N/A","N/A","266700","N/A","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"39","BETAYOURBITCH","Thailand","Pop","Other Indie / Unsigned","25628","34444","3619","20848","2027848","17262864","-143768","479521","210021","18144","9700","29800","769021","8814147","2500","91779","409271","N/A","N/A","N/A","N/A","2239","5306","456","N/A","N/A","N/A","N/A","2","17","2","813","238128","25","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"40","PUIMEK","Thailand","Pop","Big Indie Labels","25692","505391","-3","2323","335","82230","1","2","228","27024","0","481000","38788","33845781","137","910818","10512","0","384800","0","0","1008","1284251","122118","14704","271756","N/A","N/A","N/A","N/A","N/A","2","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"41","Anny Kathwar","India","Pop","N/A","25783","12275","753","4802","4987691","30279342","-275587","1814025","6780","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"42","Joey Leong (梁祖仪)","Malaysia","Pop","Warner Music Group, Sony Music Entertainment","25961","180596","5","137","1431","457770","-78043","5576","17890","107774","0","19100","996","1406899","16","18758","3339","-675","662225","85","1267","12339","471288","12608","144","381652","N/A","N/A","N/A","N/A","N/A","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"43","NCT JNJM","N/A","Pop","Big Indie Labels","27630","16770","25167","84102","13221737","26944698","202974","846215","12813928","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","233","502","N/A","N/A","N/A","32","273751","N/A","6","7","N/A","N/A","N/A","N/A","N/A","N/A"
"44","Wangden Sherpa","Nepal","Pop","Big Indie Labels","27803","44611","566","54683","824733","30859814","-19923","285927","126945","20199","2000","295000","3539444","103979050","10003","1009056","55869","-318","71400","976","4965","-676","52676","8193","N/A","N/A","5","94","0","37","269","40","311369","N/A","4","7","N/A","N/A","N/A","N/A","N/A","N/A"
"45","AxMxP","South Korea","Pop","Big Indie Labels","27945","74695","2933","31803","493036","4309179","-24903","94471","192675","23295","0","314000","643197","44012859","11414","358262","130270","1900","67358","45293","66044","-2220","413097","55979","N/A","N/A","95","460","N/A","N/A","N/A","N/A","239491","10","2","2","N/A","N/A","N/A","N/A","N/A","N/A"
"46","Noor Chahal","India","Pop","Big Indie Labels, Universal Music Group","28036","10242","3862","108717","5845256","86277651","27474","2207443","4621378","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","12858","790899","219795","N/A","N/A","3","61","6","72","8705","1158","211051","32","6","7","N/A","N/A","N/A","N/A","N/A","N/A"
"47","Nguyên Vũ","Vietnam","Pop","Warner Music Group, Big Indie Labels","28502","272870","18","1366","27459","767907","-1685","9280","2041","40122","0","233000","139743","13154000","306","99030","9528","N/A","N/A","N/A","N/A","N/A","N/A","N/A","57407","968218","2","13","2","9","52","44","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"48","THE JET BOY BANGERZ from EXILE TRIBE","Japan","Pop","Sony Music Entertainment, Big Indie Labels","28638","96562","486","27774","501611","14785330","-4624","71140","113502","19578","1300","70200","3665479","54088000","19481","694008","14543","733","138352","196406","659391","8535","139703","102149","N/A","N/A","N/A","N/A","0","3","1","8","158077","42","1","2","N/A","N/A","N/A","N/A","N/A","N/A"
"49","ROIROM","Japan","Pop","Other Indie / Unsigned","28869","124660","828","10259","273852","1404794","8396","40989","41773","30394","4500","55000","1115576","8426870","8528","222087","18959","754","81909","45250","394299","-5","244874","35229","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"50","Kishore Mondal","India","Pop","Other Indie / Unsigned","28876","5961","8402","69594","8534141","35043636","-1479520","3327565","7111518","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","1","263","18107","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"51","Khan Saab","India","Pop","Big Indie Labels","28915","6045","5909","75552","45724150","51189887","9890697","10605515","16032262","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2","16","3679","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"52","Saka Trương Tuyền","Vietnam","Pop","Big Indie Labels, Warner Music Group, Universal Music Group","28954","163095","117","34212","162179","10988360","-1372","22671","55838","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","19908","1477194","580465","3472737","N/A","N/A","N/A","14522","2761146","2","341","0","132","124","22","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"53","N/A","Thailand","Pop","N/A","28982","754891","N/A","N/A","N/A","N/A","N/A","N/A","N/A","7286","0","1530000","0","687106017","0","5908588","53244","-401","601534","5308","54810","0","44313","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","247108","8","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"54","Mila","Bangladesh","Pop","N/A","29410","754891","0","7","0","7857","-2","1","75","16927","1000","158000","1304932","82500079","6493","472962","22070","N/A","N/A","N/A","N/A","1858","6525","483","52234","962839","0","3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"55","Roxanne Barcelo","United States","Pop","N/A","29948","708964","0","211","0","8706","0","1","N/A","27944","0","569000","10710","4239151","48","110569","15208","-51","74954","51","17086","-57","970009","2590","-5394","1068294","0","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"56","LUMMUN","Thailand","Pop","N/A","30119","55633","496","3334","1507205","7962572","43296","483354","16","14272","1100","27300","2364444","25037103","5488","86674","591087","N/A","N/A","N/A","N/A","78","225","4","1","430","N/A","N/A","N/A","N/A","N/A","22","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"57","NIDA","South Korea","Pop","Other Indie / Unsigned","30238","98171","56","6212","14805","659904","-1787","136697","437508","15087","0","1040000","283815","195794242","2116","7837230","N/A","-1343","1243734","24279","283748","N/A","N/A","N/A","N/A","N/A","1","37","0","3","0","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"58","NADAFID","Indonesia","Pop","Other Indie / Unsigned","30303","681941","1","352","1","25498","0","1","4","26497","-1000","471000","4536","62840327","70","4242986","15423","0","1400000","0","10375812","0","73952","0","0","235","0","9","0","94","3","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"59","Angerme","Japan","Pop","N/A","30593","754891","N/A","N/A","N/A","N/A","N/A","N/A","N/A","17869","0","231000","918864","221882685","5289","1747574","14430","885","108708","140823","439833","-169","143456","33395","-198","206908","N/A","N/A","N/A","N/A","N/A","N/A","263846","10","2","2","N/A","N/A","N/A","N/A","N/A","N/A"
"60","SPEED","Japan","Pop","Big Indie Labels","31207","25674","2160","225989","1448570","85309269","-25513","408119","1133127","37645","700","81100","644093","46112594","2428","202519","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","188722","N/A","10","13","N/A","N/A","N/A","N/A","N/A","N/A"
"61","F/ACE","Japan","Pop","Other Indie / Unsigned","31609","26951","19169","73064","3611983","10079650","7207","243155","852762","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","153","499","N/A","N/A","N/A","N/A","450832","N/A","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"62","P336 Band","Vietnam","Pop","N/A","32743","754891","N/A","N/A","N/A","N/A","N/A","N/A","N/A","21540","0","431000","917549","145025937","2762","1611803","19575","N/A","N/A","N/A","N/A","-36","7209","0","11932","1633807","0","228","0","244","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"63","kona milk (粉ミルク)","Japan","Pop","Sony Music Entertainment","32819","334758","20","5330","23869","5412030","1044","2860","25862","9963","0","1220000","696578","573929387","2119","3459711","77049","N/A","N/A","N/A","N/A","-52","38945","215","N/A","N/A","1","4","N/A","N/A","N/A","1019","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"64","Hashimero (はしメロ)","Japan","Pop","Sony Music Entertainment, Big Indie Labels","33210","59625","867","26087","1117507","29524074","-10880","222472","493654","25413","2700","67100","839422","8386322","12461","252100","62033","-54","26813","876","5554","3517","9263","805","N/A","N/A","0","68","N/A","N/A","N/A","169","405107","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"65","Diệu Kiên","Vietnam","Pop","N/A","33605","754891","0","7","444","5896","0","1","2","19606","1000","247000","1358998","117581632","3321","605832","17709","-1237","668031","69572","326750","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","35","256","2","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"66","Ar-T","Myanmar","Pop","Big Indie Labels","33949","151302","298","16475","175366","4770073","614","33680","6183","27805","3200","92600","1741223","29689327","6191","218195","36200","N/A","N/A","N/A","N/A","-16","111624","122","1208","819636","0","45","10","666","3325","8","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"67","Mark Avila","Philippines","Pop","Other Indie / Unsigned","34211","754891","0","31","0","4539","0","9","N/A","117620","10","6840","2549","992923","33","18914","5715","5752","105041","394278","1703562","12949","26011","342","47457","762365","N/A","N/A","0","125","0","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"68","Uratanuki","Japan","Rock","N/A","34429","754891","N/A","N/A","N/A","N/A","N/A","N/A","N/A","16037","0","385000","698133","162378304","7340","4279210","37341","N/A","N/A","N/A","N/A","-2124","180484","39094","N/A","N/A","3","166","N/A","N/A","N/A","N/A","343970","1","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
