"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"425","TROY","United States","Pop","Sony Music Entertainment","7084","12110","685","186251","1763719","206269796","-14628","1313778","239153","7205","0","393000","0","111157532","0","9230726","11998","0","218","0","0","274","351270","3478","126","14656","N/A","N/A","2","253","53","1","161043","5","2","2","N/A","N/A","N/A","N/A","N/A","N/A"
"426","Minami (美波)","Japan","Rock","Warner Music Group, Sony Music Entertainment","7103","8166","981","540181","1575593","413689890","46816","1700402","3117367","6689","0","1510000","65551","528164492","337","5561201","47480","N/A","N/A","N/A","N/A","72","159279","174","-1","4754","31","4461","N/A","N/A","N/A","0","265981","4","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"427","Rick Springfield","Australia","Rock","Big Indie Labels, BMG","7111","3001","1463","937034","1770603","960943882","58369","3743751","36593748","16317","0","157000","145320","151860045","953","1034943","15830","154","30883","3198","0","40","186534","514","-51","752735","53","17910","3","1035","2900","16","881","7198","74","1811","N/A","N/A","N/A","N/A","N/A","N/A"
"428","Toploader","United Kingdom","Rock","Sony Music Entertainment","7115","2300","628","137282","5725902","2426352039","93777","6521734","59521646","9829","0","151000","397562","233885049","1430","1418674","149521","N/A","N/A","N/A","N/A","2","6084","14","-5","20167","34","6401","N/A","N/A","N/A","6902","2511","2485","68","1101","N/A","N/A","N/A","N/A","N/A","N/A"
"429","Steve Winwood","United Kingdom","Rock","Big Indie Labels, Universal Music Group","7137","4961","1628","1164888","1592357","739548994","38770","3161205","32126202","11022","1000","246000","420625","174957239","3636","1428433","26610","N/A","N/A","N/A","N/A","96","85505","227","588","924945","62","40427","0","941","8","356","444","12020","95","3098","98127","N/A","N/A","N/A","N/A","N/A"
"430","John Oates","United States","Rock","N/A","7141","8330","34","71746","5176159","1120626374","1002","65526","55331020","4327","0","11000","1920046","951362653","9599","6189197","27928","-7","88656","54","0","132","94722","1188","0","306499","3","2170","N/A","N/A","N/A","6882","1736","3945","70","1326","130444","4","1","120","0.345964355183079","222.93660332604566"
"431","Mikee Quintos","Philippines","Rock","Sony Music Entertainment","7146","319611","15","7281","912","176966","-193","2809","70","26953","0","555000","1988","21884548","14","132475","901","2555","6602853","223127","0","5992","2177163","76153","12896","6788264","0","7","0","1120","1","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"432","Ringo Starr","United Kingdom","Rock","Big Indie Labels, Universal Music Group","7158","13806","1641","1035619","514383","243215817","-26271","613329","6758785","20750","0","284000","131707","63464207","2267","998627","5540","1453","302769","6141","0","1356","1586652","13631","-722","3027616","54","237213","N/A","N/A","N/A","6","1541","4056","57","1098","158186","4","0","0","0.052804092321101906","1.056081846422038"
"433","Element","Indonesia","Rock","N/A","7162","4105","3746","841204","3343843","754439471","15976","3847262","1937967","13703","0","102000","265439","117843950","409","379872","11334","-59","51168","135","0","89","48501","53","-2","2573","N/A","N/A","N/A","N/A","N/A","0","39445","124","1","16","N/A","N/A","N/A","N/A","N/A","N/A"
"434","L'Arc-en-Ciel","Japan","Rock","Sony Music Entertainment","7165","11467","2097","1042458","1647557","514762481","2281","813215","2704966","7104","0","665000","174265","322098511","813","1994686","19984","N/A","N/A","N/A","N/A","2018","299655","9620","-430","687310","35","43275","N/A","N/A","N/A","125","11863","333","16","38","N/A","N/A","N/A","N/A","N/A","N/A"
"435","Shayne Ward","United Kingdom","Pop","Sony Music Entertainment, Big Indie Labels","7167","15675","546","393833","502612","224337787","1698","741336","3176024","3700","0","1240000","759264","769207741","3340","4859763","12530","139","264660","683","0","-52","338925","615","0","1817746","13","117730","N/A","N/A","N/A","6","18577","198","31","78","84497","11","1","7","0.853491358402155","28.84741216742979"
"436","Buddy Holly","United States","Rock","Big Indie Labels","7177","5848","1458","1426724","1453702","842308787","16344","1491983","12966869","40193","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-72","756624","105","104714","N/A","N/A","N/A","105","1320","4699","55","880","111810","13","0","0","0.8293019072311888","16.586038144623775"
"437","Michael Sembello","United States","Rock","Big Indie Labels, Universal Music Group","7205","2880","720","157859","2757444","858307966","183676","6028842","34228518","26390","0","895","262091","66616868","2467","704538","N/A","N/A","N/A","N/A","N/A","11","2504","11","-1","1809","40","31708","N/A","N/A","N/A","447","1000","6303","84","2352","N/A","N/A","N/A","N/A","N/A","N/A"
"438","Palmy","Thailand","Pop","Big Indie Labels","7218","10044","1512","1286228","1288865","249304194","-24001","1146575","1100191","5807","0","13900","1197751","1186842012","2187","5658528","9006","N/A","N/A","N/A","N/A","4","1285845","14963","-1041","3266295","3","57718","N/A","N/A","N/A","13","92774","21","2","7","N/A","N/A","N/A","N/A","N/A","N/A"
