"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1m","Spotify Followers Total","Spotify Streams 1m","Spotify Streams Total","Spotify Monthly Listeners 1m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1m","YouTube Subscribers Total","YouTube Views 1m","YouTube Views Total","YouTube Likes 1m","YouTube Likes Total","Social Rank","TikTok Followers 1m","TikTok Followers Total","TikTok Likes 1m","TikTok Views 1m","Instagram Followers 1m","Instagram Followers Total","Instagram Likes 1m","Facebook Followers 1m","Facebook Followers Total","Deezer Fans 1m","Deezer Fans Total","SoundCloud Followers 1m","SoundCloud Followers Total","SoundCloud Plays 1m","Shazam Shazams 1m","Radio Airplay Rank","Radio Airplay Spins 1m","Radio Airplay Countries with Spins 1m","Radio Airplay Stations with Spins 1m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1m","Beatport Track Performance Points Total"
"252","Nothing but Thieves","United Kingdom","Rock","Sony Music Entertainment, Big Indie Labels","5068","3631","14315","1373921","19479843","2048919034","427370","3184326","32802470","7944","2000","675000","2398522","309504778","37723","4565196","18048","1315","77518","20586","16152","1890","430280","40543","-28","269413","1037","235643","127","23887","33845","173330","3348","8074","71","959","N/A","N/A","N/A","N/A","N/A","N/A"
"253","FLOW","Japan","Rock","Sony Music Entertainment, Big Indie Labels, Universal Music Group","5070","6536","5673","589047","7980953","721446002","-8100","1966039","6039517","5094","3000","792000","4750563","491540589","32202","5573218","4735","2979","438581","153253","472932","16488","340197","23432","20421","313206","334","59095","N/A","N/A","N/A","11318","11735","1518","22","58","N/A","N/A","N/A","N/A","N/A","N/A"
"254","Gripin","Turkey","Rock","Big Indie Labels","5096","4512","8492","1669602","14056623","658964395","95366","3312236","6626552","6904","1000","229000","4348062","570791820","12709","2775895","25065","736","25691","1072","9237","831","128201","1723","-1090","1108541","266","308814","N/A","N/A","N/A","18061","17105","1093","7","74","N/A","N/A","N/A","N/A","N/A","N/A"
"255","Pedro Suárez-Vértiz","Peru","Rock","N/A","5127","8510","7826","2089959","5028026","429814546","22490","808399","2426382","7534","2000","623000","5445890","472696848","15022","2460009","6578","-4","1484","0","30","-6851","890588","4305","-3472","3278848","124","30052","5","4149","403","3198","4212","5641","22","267","N/A","N/A","N/A","N/A","N/A","N/A"
"256","Mammoth WVH","United States","Rock","BMG, Big Indie Labels","5128","27148","2994","204189","1799199","95056631","-7923","315961","4447504","2095","83000","759000","916958","59897831","5842","657414","12084","481","6579","62","1178","13724","222933","24974","3318","116446","152","8730","N/A","N/A","N/A","1867","9074","2175","34","227","N/A","N/A","N/A","N/A","N/A","N/A"
"257","SIDDHARTH MAHADEVAN","India","Pop","Big Indie Labels, Sony Music Entertainment","5135","3941","5455","224088","12263172","534965732","-442743","5066994","7633796","3062","N/A","N/A","N/A","N/A","N/A","N/A","24367","N/A","N/A","N/A","N/A","5289","136872","2421","-1814","1315944","2","1758","N/A","N/A","N/A","6503","62912","152","16","24","N/A","N/A","N/A","N/A","N/A","N/A"
"258","South Arcade","United Kingdom","Rock","Big Indie Labels","5168","11583","9962","304765","7707862","135557187","-40599","1205363","5585642","2956","8000","344000","7341978","246677171","95047","4379202","2027","7147","578206","508835","909771","7757","482734","81581","2470","45200","388","6576","185","4407","38687","1784","39250","385","12","38","N/A","N/A","N/A","N/A","N/A","N/A"
"259","maNga","Turkey","Rock","Big Indie Labels, Sony Music Entertainment","5180","5391","8085","2761032","7331243","938105988","18043","1602170","5777636","5387","1000","555000","3471868","536405092","15122","3929151","16383","N/A","N/A","N/A","N/A","-3388","298229","8050","-2012","2054538","482","602489","N/A","N/A","N/A","4259","30834","585","19","69","N/A","N/A","N/A","N/A","N/A","N/A"
"260","VIOLENT VIRA","United States","Rock","Big Indie Labels","5212","7429","15316","627449","15535195","410689322","133846","1818231","2397590","14143","4000","172000","831597","22929342","13039","556606","3300","6184","465630","101160","1405688","10283","457387","80083","N/A","N/A","N/A","N/A","571","23844","445200","2626","80997","105","7","13","N/A","N/A","N/A","N/A","N/A","N/A"
"261","Falco","Austria","Pop","Sony Music Entertainment, Warner Music Group, Big Indie Labels","5217","4635","5126","677415","9604818","808069816","42984","2952688","20843715","9606","3000","410000","2792540","353241152","24133","2722311","N/A","1083","137233","30789","531081","3985","63470","7637","1723","177555","592","100173","N/A","N/A","N/A","31294","372","57005","109","4428","N/A","N/A","N/A","N/A","N/A","N/A"
"262","New Radicals","United States","Rock","N/A","5228","2327","8492","351209","19109260","808993630","668442","8040039","56812251","13765","0","6","2502422","266158573","12958","1601506","N/A","N/A","N/A","N/A","N/A","82","1351","20","-2","2101","167","29406","N/A","N/A","N/A","67811","1426","21088","92","3416","N/A","N/A","N/A","N/A","N/A","N/A"
"263","Teoman","Turkey","Rock","Sony Music Entertainment","5242","4559","8067","2663311","14989326","1310689657","343083","2760860","9919754","8431","0","272000","3102090","603676631","9499","3445942","6399","-882","204399","33049","40847","13081","708977","54308","-1306","1391288","416","493322","10","9963","5607","7068","13017","2113","10","71","83375","10","0","0","2.753127544947443","8.682883461951743"
"264","The Allman Brothers Band","United States","Rock","Big Indie Labels","5282","2895","10859","1871826","12923229","1473466708","190707","3414112","36354754","19735","2000","191000","517424","55750358","3903","414270","N/A","N/A","N/A","N/A","N/A","4135","36027","620","-1571","1417809","569","130478","79","5710","23239","20878","1246","22145","78","1853","N/A","N/A","N/A","N/A","N/A","N/A"
"265","Flyleaf","United States","Rock","Universal Music Group","5285","3644","17233","1567776","18215146","1038370125","192542","3783125","9641283","14640","N/A","N/A","N/A","N/A","N/A","N/A","N/A","228","16054","95","11680","28542","156575","64479","961","1903026","478","136004","161","15205","91473","5977","6726","4054","43","286","N/A","N/A","N/A","N/A","N/A","N/A"
"266","Royal Blood","United Kingdom","Rock","Warner Music Group","5301","3585","6686","1737479","13290450","1737776965","86240","2752130","26236874","13836","1000","613000","959366","291834013","6418","2993641","18063","758","63614","10733","58321","-2226","478267","905","-748","614718","1259","379305","81","55780","56132","14834","3215","7933","65","732","N/A","N/A","N/A","N/A","N/A","N/A"
"267","CNBLUE (씨엔블루)","South Korea","Pop","Big Indie Labels, Warner Music Group","5321","18734","2780","753922","3943350","225019650","-6934","459791","1822963","9418","0","1110000","1543679","351628604","18552","6113080","1916","511","430922","145721","837503","86689","339045","179495","-5165","3937545","113","114918","N/A","N/A","N/A","5250","37217","306","19","39","N/A","N/A","N/A","N/A","N/A","N/A"
