"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers Total","Spotify Streams Total","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers Total","YouTube Views Total","YouTube Likes Total","Social Rank","TikTok Followers Total","Instagram Followers Total","Facebook Followers Total","Deezer Fans Total","SoundCloud Followers Total","Radio Airplay Rank","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points Total"
"233","Meghdeep Bose","India","Pop","Big Indie Labels","8397","4061","33309","160538647","9846744","6945191","122560","3720","611460","13386","143699","N/A","12923","20264","21","236","447887","N/A","N/A","N/A","N/A","N/A"
"234","The War On Drugs","United States","Rock","Warner Music Group, Big Indie Labels","8402","5708","1030270","1106134667","1862384","15336920","22853","182000","111989058","694325","33347","N/A","200559","312924","189706","25554","4307","N/A","N/A","N/A","N/A","N/A"
"235","Giant Rooks","Germany","Pop","Big Indie Labels, Universal Music Group","8429","4122","533223","988357021","3625017","23782647","30914","181000","49790798","763444","9448","2497905","437076","45802","25151","2315","2663","N/A","N/A","N/A","N/A","N/A"
"236","Kalben","Turkey","Rock","Big Indie Labels","8490","4452","1264476","952017540","2740680","8856881","17330","81200","245016592","1461802","17562","84915","442281","67677","11966","18330","38314","N/A","N/A","N/A","N/A","N/A"
"237","Rauhan Malik","India","Pop","Big Indie Labels, Sony Music Entertainment","8514","1978","272031","544665804","10083899","9008748","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","14","7","110245","N/A","N/A","N/A","N/A","N/A"
"238","The Big Push","United Kingdom","Rock","Universal Music Group","8575","25195","221235","74715197","442602","257486","10013","568000","131770236","2338407","4975","120953","304943","222957","12938","2060","131850","N/A","N/A","N/A","N/A","N/A"
"239","Echo & the Bunnymen","United Kingdom","Rock","Warner Music Group, Universal Music Group","8582","5673","1093317","561997517","2097933","22815689","35287","2110","55753820","486437","30838","6216","127496","519521","207629","1420","2215","N/A","N/A","N/A","N/A","N/A"
"240","Del Water Gap","United States","Rock","Big Indie Labels","8739","5987","307010","568535890","1938635","19855624","49976","26300","6406180","120784","8053","105971","16","7063","2515","3741","25071","N/A","N/A","N/A","N/A","N/A"
"241","Annural Khalid","Pakistan","R&B","Big Indie Labels, Sony Music Entertainment, Warner Music Group","8750","3262","309493","481320897","6169625","4344102","28009","175000","23324118","651172","30293","86869","549288","2311","735","6641","71938","N/A","N/A","N/A","N/A","N/A"
"242","Amble","Ireland","Country","Warner Music Group","8784","9913","208316","232928907","1550775","4272025","25642","27800","15064722","72304","9878","179451","48560","50737","548","3863","33581","N/A","N/A","N/A","N/A","N/A"
"243","Creep Hyp (クリープハイプ)","Japan","Rock","Universal Music Group","8785","8218","1151563","821969087","1216230","2292306","10613","612000","238308252","2971612","19142","241656","480760","13784","338","N/A","223931","N/A","N/A","N/A","N/A","N/A"
"244","JAWNY","United States","Pop","N/A","8792","3204","440703","952218667","5472315","24583717","15163","307000","135658346","2779609","43787","305751","111730","11028","11341","17567","154751","100617","6","0","0","8.931349146375767"
"245","Turf","Argentina","Rock","Big Indie Labels, Universal Music Group","8821","6853","461482","409254138","2251754","10696809","13715","27300","159229664","581908","37669","109225","242504","66210","14591","73","6408","N/A","N/A","N/A","N/A","N/A"
"246","Jake Bugg","United Kingdom","Rock","Sony Music Entertainment, Universal Music Group, Big Indie Labels","8848","6721","822211","952053891","1328406","16672228","12126","524000","237133033","2303854","14009","73142","343328","756055","308296","5846","3688","16123","11","5","720","3158.9622254741394"
"247","Pavement","United States","Rock","Big Indie Labels","8870","6190","779972","780078007","2342171","7936346","27999","91300","45509557","592306","10484","85361","147418","195505","57832","N/A","8233","N/A","N/A","N/A","N/A","N/A"
"248","Maldita Vecindad","Mexico","Rock","BMG, Sony Music Entertainment","8930","4261","1487178","960416465","2809837","18590627","16943","258000","117870643","659381","17993","289","323634","897754","62122","1619","51442","N/A","N/A","N/A","N/A","N/A"
"249","VOILÀ","United Kingdom","Rock","N/A","8947","4911","400646","788303503","3134702","4178348","39366","N/A","N/A","N/A","17361","160337","249033","96775","8074","6666","N/A","N/A","N/A","N/A","N/A","N/A"
"250","Believe In Ghost!","United States","Rock","Other Indie / Unsigned","8986","469938","823","187517","742","12769","2187","3300000","1142335084","15729170","416741","N/A","2153","563","12","N/A","253187","N/A","N/A","N/A","N/A","N/A"
"251","Shane & Shane","United States","Religious","Universal Music Group","8990","10300","482833","1207385187","1836526","4585123","11707","356000","171590969","1213839","21110","13879","143920","203725","25870","N/A","3419","N/A","N/A","N/A","N/A","N/A"
"252","Bruses","Mexico","Pop","Sony Music Entertainment, Big Indie Labels, Warner Music Group","8998","10062","480176","320731415","1268841","7489044","11410","715000","125588630","4918285","6291","3444505","508713","273239","13826","919","59786","147340","1","0","0","1.9654014339953598"
"253","Tally Hall","United States","Rock","Other Indie / Unsigned","9085","4099","1048198","1118431624","2623523","9358465","13141","548000","183948114","4407639","N/A","N/A","4052","22768","32835","5805","25749","N/A","N/A","N/A","N/A","N/A"
"254","Dr. Dog","United States","Rock","BMG","9106","2592","699495","1233510537","6137497","34965060","30260","53800","38438795","579666","34913","13994","114678","181266","10297","17966","18484","N/A","N/A","N/A","N/A","N/A"
"255","Jason Ranti","Indonesia","Asian","Big Indie Labels","9165","6152","224175","137053617","5335270","7189307","33054","177000","36283491","469852","17056","392","708177","3328","755","21060","92302","N/A","N/A","N/A","N/A","N/A"
"256","Banda Neira","Indonesia","Pop","Big Indie Labels","9213","4663","1673037","461999551","2967500","3027356","12157","242000","60201212","425058","N/A","N/A","3799","20182","9593","67960","57501","N/A","N/A","N/A","N/A","N/A"
"257","Babi","Spain","Hip Hop","Universal Music Group, Big Indie Labels","9287","9581","758301","719632078","902224","1861456","7178","1220000","507331954","7307664","483123","N/A","472","N/A","34975","N/A","135032","N/A","N/A","N/A","N/A","N/A"
"258","LEISURE","New Zealand","Pop","N/A","9331","4221","328079","857679292","3625778","22550033","27432","65800","20825642","258338","31629","1083","49630","18912","6694","22165","12572","41562","46","0","0","69.51437757608284"
"259","Wilco","United States","Rock","Warner Music Group, Sony Music Entertainment","9387","6119","851445","1115125230","2199091","13484773","35446","106000","29752458","228783","22143","N/A","310758","618521","89674","9568","4037","N/A","N/A","N/A","N/A","N/A"
"260","St. Vincent","United States","Pop","Big Indie Labels, Universal Music Group, Sony Music Entertainment","9393","4433","991652","1371234172","3972986","33647621","10019","266000","312916270","3672318","11521","33111","833814","617883","93567","30717","5565","78688","82","1","1","65.74736978221301"
"261","Valentine Strikalo","Ukraine","Rock","Other Indie / Unsigned","9407","8780","1463544","354970353","832735","364507","12889","343000","160298680","2050216","386981","N/A","N/A","43","43925","N/A","96547","N/A","N/A","N/A","N/A","N/A"
"262","The Last Shadow Puppets","United Kingdom","Rock","Other Indie / Unsigned","9523","6410","1235745","909869232","1468970","6993437","19988","268000","119424467","1126836","34514","N/A","206851","338850","174825","N/A","8344","117179","49","0","0","12.937002618669975"
"263","Daun Jatuh","Indonesia","Pop","Warner Music Group","9539","4578","762372","416875936","4528432","2488857","14674","244000","166561014","978380","40992","65024","45486","658","331","N/A","50096","N/A","N/A","N/A","N/A","N/A"
"264","Bayaan","Pakistan","Rock","Other Indie / Unsigned","9553","8575","559486","292099774","983584","2594046","10618","499000","121580608","1779842","25605","61","158601","78719","1641","36315","93217","N/A","N/A","N/A","N/A","N/A"
"265","EggPlantEgg","Taiwan","Rock","Other Indie / Unsigned","9624","10459","650032","402104062","876861","1380773","7979","586000","649031892","1814193","50418","N/A","112831","187268","163","N/A","115356","N/A","N/A","N/A","N/A","N/A"
"266","Scrubb","Thailand","Pop","Universal Music Group, Big Indie Labels","9646","15153","791367","248207342","540539","635809","6358","269000","379096187","2590351","23213","N/A","231122","1132381","72993","N/A","159945","N/A","N/A","N/A","N/A","N/A"
"267","Amber Run","United Kingdom","Rock","Big Indie Labels, Sony Music Entertainment","9654","4387","581566","915838471","2394765","24109461","11571","414000","219886876","2393435","17460","134503","62699","101981","35869","16010","19747","N/A","N/A","N/A","N/A","N/A"
"268","Housefires","United States","Religious","Big Indie Labels","9688","6008","497788","544683841","3213602","4822435","23907","301000","121969205","762932","37053","N/A","261795","176247","14785","N/A","7266","N/A","N/A","N/A","N/A","N/A"
"269","I Dont Know How but They Found Me","United States","Rock","Big Indie Labels","9824","6487","1119343","847407172","1382837","7146133","13064","616000","198093509","3742069","30224","67000","310055","84367","34941","N/A","19621","N/A","N/A","N/A","N/A","N/A"
"270","Ardhito Pramono","Indonesia","Pop","Big Indie Labels, Sony Music Entertainment","9873","6001","1155206","830589351","1585321","5963940","11454","605000","248477279","3168214","20836","4","848122","4115","8361","10195","19905","136155","1","0","0","2.3486147888403375"
"271","Barns Courtney","United Kingdom","Rock","Warner Music Group, Sony Music Entertainment","9874","4296","612616","1119978234","2660930","20298821","14571","321000","172123186","1870668","46135","31337","92727","61154","42587","9251","10265","109290","3","1","1","6.3012639910085895"
"272","Tanishka Bahl","India","Pop","Big Indie Labels","9969","8676","135035","77340287","2645011","3751086","11803","550000","72480229","3256841","24622","N/A","951593","N/A","13","11","311585","N/A","N/A","N/A","N/A","N/A"
"273","Cleffy","Australia","Rock","Other Indie / Unsigned","10058","7993","179886","554622550","2391080","4174365","16758","97900","61567870","576872","13549","258936","21496","196","2771","8006","153353","N/A","N/A","N/A","N/A","N/A"
"274","Ananya Sharma","India","Pop","Big Indie Labels","10120","64830","43505","4304499","232933","146285","5524","624000","189563921","7001404","23060","N/A","1089389","N/A","N/A","1","N/A","N/A","N/A","N/A","N/A","N/A"
"275","The La's","United Kingdom","Rock","Universal Music Group","10127","2798","308987","614521038","5499808","70803179","40436","N/A","N/A","N/A","N/A","N/A","N/A","8230","14732","N/A","2615","N/A","N/A","N/A","N/A","N/A"
"276","Car, the garden","South Korea","Rock","Big Indie Labels","10157","12729","451159","199591662","815276","3558053","15157","170000","48764725","282727","42799","4330","353577","N/A","3164","16414","73003","N/A","N/A","N/A","N/A","N/A"
"277","Josh Baldwin","United States","Religious","Big Indie Labels, Sony Music Entertainment, Universal Music Group","10231","9192","139600","402327385","2298203","8582058","15949","124000","57118812","518343","55135","N/A","107339","67966","5501","N/A","2632","N/A","N/A","N/A","N/A","N/A"
"278","Cold War Kids","United States","Rock","Warner Music Group","10239","4323","940315","1200823409","2464903","26882294","24120","122000","110041985","758108","41161","44","67098","383250","71193","37649","4336","104537","3","0","0","4.5325379519203075"
"279","The Vaccines","United Kingdom","Rock","N/A","10268","7832","800021","829501346","1035258","16634602","26503","140000","92829229","645281","23195","37692","198555","531318","182515","4047336","6616","98951","N/A","N/A","N/A","N/A"
"280","Modern Baseball","United States","Rock","Big Indie Labels","10271","6067","720348","873557743","1934087","3421927","30045","74000","46878082","437292","N/A","N/A","193615","147066","20169","N/A","44487","N/A","N/A","N/A","N/A","N/A"
"281","Rikas","Germany","Pop","Other Indie / Unsigned","10288","25831","75913","56852930","715209","3115823","28886","20700","3080560","70835","1217","131117","286899","339610","2872","429","23844","68470","19","0","0","52.94852226961287"
"282","Pinegrove","United States","Rock","Big Indie Labels","10314","4359","557910","908487767","2983639","11015454","22757","92600","47833054","604515","46845","55990","140359","51871","9970","13704","27045","N/A","N/A","N/A","N/A","N/A"
"283","Lovejoy","United Kingdom","Rock","Warner Music Group","10370","7730","1103955","1189658382","663345","8484666","13816","1100000","120121420","4707772","39858","3317","375706","308","27862","N/A","22431","N/A","N/A","N/A","N/A","N/A"
"284","Vundabar","United States","Rock","Big Indie Labels","10401","3822","576911","1004139234","3616075","15750463","24329","172000","49423032","1053896","40897","76226","73357","19104","18457","15352","23044","125635","4","0","0","8.64327142416451"
"285","Los Retros","United States","Pop","Big Indie Labels","10414","6655","578775","488286830","1787112","4157385","13043","149000","157384582","2259526","73181","N/A","118664","N/A","12904","9049","31756","117820","11","0","0","12.261820425804778"
"286","Abdul Hannan","Pakistan","Pop","N/A","10450","8601","703041","475813367","1192869","1932667","9527","415000","172737239","1767651","47505","N/A","260354","12998","768","54681","119566","N/A","N/A","N/A","N/A","N/A"
"287","Have A Nice Life","United States","Rock","Big Indie Labels","10460","9349","551904","262057171","858134","2898567","128477","N/A","N/A","N/A","153259","N/A","852","44408","20246","N/A","85964","N/A","N/A","N/A","N/A","N/A"
"288","Six60","New Zealand","Rock","Universal Music Group, Sony Music Entertainment","10524","13037","688393","998225812","900709","4649319","22463","175000","142759402","589180","18904","144891","287372","428099","15719","25514","2872","44110","19","0","0","17.937091027867854"
"289","Tegan and Sara","Canada","Pop","Big Indie Labels, Warner Music Group, Sony Music Entertainment","10552","7582","652313","888953780","1476747","15788478","17466","312000","291702180","1899838","14295","323755","469783","853680","83735","230469","6116","18238","16","3","44","361.91365249221326"
"290","The Front Bottoms","United States","Rock","Warner Music Group","10567","5950","920530","1237458902","1696651","5042408","20965","188000","127106884","1415468","21208","87022","290224","178387","30403","27295","35987","N/A","N/A","N/A","N/A","N/A"
"291","Dashboard Confessional","United States","Rock","Big Indie Labels, Sony Music Entertainment, Universal Music Group","10578","7386","684696","629292164","1756363","14738857","19607","126000","132997775","769857","11431","112820","236060","750933","45489","7209","10076","N/A","N/A","N/A","N/A","N/A"
"292","Allison","Mexico","Rock","Big Indie Labels, Sony Music Entertainment","10581","11111","626581","395375906","1101642","2368865","11793","403000","203472010","1494663","14384","110722","183276","762709","30160","N/A","13406","N/A","N/A","N/A","N/A","N/A"
"293","Hal","Indonesia","Pop","Other Indie / Unsigned","10650","3490","916622","726520371","4867592","1525784","29214","113000","46932648","291972","169776","N/A","18787","N/A","N/A","1062","60067","N/A","N/A","N/A","N/A","N/A"
"294","Project La","Armenia","Pop","N/A","10659","10461","358318","3617239","19091","12554","28984","59000","62553979","252454","104352","N/A","13493","69508","304","N/A","122812","N/A","N/A","N/A","N/A","N/A"
"295","Akshath","India","Pop","Sony Music Entertainment","10735","11031","232698","160125226","1507122","4264596","6098","899000","341667086","7153284","40736","20582","329099","1012","9","N/A","93276","N/A","N/A","N/A","N/A","N/A"
"296","Silversun Pickups","United States","Rock","N/A","10736","8369","711263","603960969","1504544","11268554","16545","135000","199072317","1330496","32096","28266","103773","511367","68196","19900","5041","N/A","N/A","N/A","N/A","N/A"
"297","Palaye Royale","United States","Rock","Big Indie Labels, BMG, Universal Music Group","10815","8504","809851","865105894","1204502","7576159","18223","268000","175248377","3339885","8531","245379","753381","235737","48439","2243","12159","N/A","N/A","N/A","N/A","N/A"
"298","Guitarricadelafuente","Spain","Rock","Sony Music Entertainment, Warner Music Group","10871","6910","414976","697085986","1804535","11896142","15505","193000","123271590","1277130","36360","54731","432160","N/A","10937","N/A","46739","N/A","N/A","N/A","N/A","N/A"
"299","Aurélie","Belgium","Pop","N/A","10933","21479","24895","157869981","475967","2253060","30469","117000","12498567","142870","5745","786800","4369982","534726","644","N/A","426188","N/A","N/A","N/A","N/A","N/A"
"300","Viva Suecia","Spain","Rock","Universal Music Group, Big Indie Labels, Warner Music Group","10934","9300","279187","557824594","1411691","4088806","20121","1900","56368912","199204","18951","17251","232945","50035","11103","N/A","10400","155562","3","0","0","1.289255453654394"
"301","Reneé Dominique","Philippines","Pop","Other Indie / Unsigned","10956","27557","129581","125731464","298497","3946478","9567","1570000","333825652","5014878","4123","410265","93673","58764","1843","16850","36847","N/A","N/A","N/A","N/A","N/A"
"302","NAPA","Portugal","Rock","Other Indie / Unsigned","11003","8712","125775","154306633","1834804","4159356","14503","75500","29794619","451959","18175","135412","135094","13971","2270","N/A","10328","N/A","N/A","N/A","N/A","N/A"
"303","Dent May","United States","Pop","Big Indie Labels, BMG, Sony Music Entertainment","11007","2756","141812","924499679","6252452","14125671","36582","5010","37363245","686802","122313","689","13243","14200","11459","3444","57453","85595","N/A","N/A","N/A","N/A"
"304","Peach Pit","United States","Rock","Sony Music Entertainment","11010","4973","906136","1108070570","1912029","18229756","24152","266000","56088446","1236152","31170","120376","318269","70625","22616","26654","23349","N/A","N/A","N/A","N/A","N/A"
"305","Kunto Aji","Indonesia","Pop","Big Indie Labels","11059","8085","1172699","505957694","1255517","3072814","16517","386000","271583350","1584763","10881","28942","533898","5126","8203","676","16895","N/A","N/A","N/A","N/A","N/A"
"306","25 hours","Thailand","Rock","Big Indie Labels","11065","10382","879845","274055489","1160565","829567","5598","N/A","N/A","N/A","69210","N/A","93112","N/A","50351","N/A","393726","N/A","N/A","N/A","N/A","N/A"
"307","Indigo De Souza","United States","Rock","Big Indie Labels","11084","10275","243592","227350883","1685766","13990015","47539","27800","4043611","93530","34106","39882","116164","5163","3784","3721","15039","N/A","N/A","N/A","N/A","N/A"
"308","Iqlipse Nova","India","Pop","Sony Music Entertainment","11087","9613","348368","243937784","1744399","4915411","12308","703000","237383327","12209534","17930","142","891376","105017","65","N/A","363432","N/A","N/A","N/A","N/A","N/A"
"309","KAYE","United States","Rock","N/A","11122","161746","14767","142717899","5674","693940","5131","98900","62618900","2259841","20726","161098","315542","N/A","929","N/A","354233","150517","8","0","0","2.112163692844076"
"310","The Crane Wives","United States","Rock","N/A","11156","9175","435937","500842320","1262862","2399917","20014","180000","44660976","646793","49422","94844","84512","29230","14591","11204","117923","N/A","N/A","N/A","N/A","N/A"
"311","RADIO TAPOK","Russian Federation","Rock","Big Indie Labels, Warner Music Group","11173","69345","102532","68255030","82476","109479","4357","2830000","956374868","24611695","17689","1165469","209488","9098","21509","9902","352531","N/A","N/A","N/A","N/A","N/A"
"312","Miguel Mateos","Argentina","Rock","Sony Music Entertainment","11189","11835","733505","278789633","1384154","12787194","6550","225000","327701367","1536420","44614","N/A","102029","311344","34277","617","2945","N/A","N/A","N/A","N/A","N/A"
"313","FREEHAND","Thailand","Rock","Big Indie Labels","11202","17080","220370","181708816","693601","823152","6051","393000","468692092","1469688","47687","N/A","100934","111398","466","N/A","210289","N/A","N/A","N/A","N/A","N/A"
"314","Gerry Cinnamon","United Kingdom","Rock","N/A","11226","7056","660380","864585930","1387038","3944401","20885","184000","108876152","330537","22798","575","421540","321882","42253","41355","19915","N/A","N/A","N/A","N/A","N/A"
"315","Porter","Mexico","Rock","Universal Music Group","11231","13260","454092","410896503","786994","4415120","17329","230000","139144764","1017165","9204","62622","205892","314581","33425","5900","N/A","N/A","N/A","N/A","N/A","N/A"
"316","Enau","Indonesia","Pop","Big Indie Labels","11292","15958","107129","60922786","3518595","8504184","17183","272000","96956709","925578","82260","N/A","148351","15","342","N/A","69078","N/A","N/A","N/A","N/A","N/A"
"317","Rare Americans","Canada","Rock","Big Indie Labels","11337","16674","332710","414674086","494321","810539","10550","1060000","407768753","11067588","8160","781908","265660","60729","10814","20848","48474","N/A","N/A","N/A","N/A","N/A"
"318","They Might Be Giants","United States","Rock","Big Indie Labels","11348","9463","526200","574284349","1322076","8215477","14220","196000","279591034","1573744","23294","N/A","50902","314576","40487","7963","4357","N/A","N/A","N/A","N/A","N/A"
"319","Mi Sobrino Memo","Mexico","Rock","Big Indie Labels","11468","33041","228396","180732608","219500","3206335","35608","213000","57003596","1164522","978","508711","180727","247310","22275","946","80757","N/A","N/A","N/A","N/A","N/A"
"320","Kaan Boşnak","Turkey","Rock","Sony Music Entertainment","11515","6430","1155097","708494421","1595161","6464589","13721","271000","287688652","1944662","71941","N/A","91485","7986","121689","N/A","24560","157364","1","0","0","1.247925644214305"
"321","Fountains Of Wayne","United States","Rock","N/A","11524","4001","276092","735487142","3968909","39185375","16600","946","251590805","1403809","N/A","N/A","N/A","60008","13914","2479","5416","N/A","N/A","N/A","N/A","N/A"
"322","Arde Bogotá","Spain","Rock","Sony Music Entertainment, Warner Music Group, Big Indie Labels","11570","7918","398800","613048526","1572935","6458575","19338","709","81505844","314224","38363","N/A","328806","26063","8943","N/A","16007","N/A","N/A","N/A","N/A","N/A"
"323","Joy Again","United States","Rock","Sony Music Entertainment","11573","3768","518317","822127733","4411981","12450740","22395","76800","43024633","927587","71799","155838","34873","6464","14957","20109","74173","N/A","N/A","N/A","N/A","N/A"
"324","Wisp","United States","Rock","Big Indie Labels","11574","5490","782758","369843048","2599434","5828989","N/A","N/A","N/A","N/A","43704","19100","350482","N/A","N/A","1054","25745","N/A","N/A","N/A","N/A","N/A"
"325","Osho Jain","India","Pop","Universal Music Group, Big Indie Labels","11605","10599","227368","124124355","2711563","2421986","18473","236000","21277344","616524","73691","N/A","136918","4587","120","548","265445","N/A","N/A","N/A","N/A","N/A"
"326","Calein","Philippines","Rock","Other Indie / Unsigned","11607","4306","740434","448309748","4137573","9509237","15260","3930","140420005","402839","81788","39988","9143","62181","261","366","45101","N/A","N/A","N/A","N/A","N/A"
"327","City and Colour","Canada","Rock","Big Indie Labels","11665","9067","907749","963382775","869876","10004276","21120","141000","192584384","1047297","18367","55","311682","793171","89261","1893265","8217","N/A","N/A","N/A","N/A","N/A"
"328","Murtaza Qizilbash","Pakistan","Asian","Other Indie / Unsigned","11687","28796","44657","21176669","681698","1458919","15863","47000","11449697","118347","426500","N/A","65433","N/A","53","N/A","380913","N/A","N/A","N/A","N/A","N/A"
"329","boy pablo","Norway","Pop","N/A","11703","5221","1267584","1213504202","1457577","16695073","18559","387000","192694400","3374130","25102","43055","502750","118254","45726","69978","20423","N/A","N/A","N/A","N/A","N/A"
"330","Dikshant","India","Pop","Sony Music Entertainment, Big Indie Labels","11753","8349","175956","257795300","2405785","3881682","10085","175000","143382272","1690995","531918","147","506","800","51","204","110850","N/A","N/A","N/A","N/A","N/A"
"331","Mom Jeans.","United States","Rock","N/A","11758","5968","615471","577716799","2129783","5465760","61669","21500","6709683","118872","20177","69725","217708","35735","9809","5614","59705","N/A","N/A","N/A","N/A","N/A"
"332","Nicotine Dolls","United States","Rock","Big Indie Labels","11760","16752","295907","123585811","715879","1125013","25598","275000","30591210","1452636","1845","1890759","1200704","677062","4597","2188","100401","N/A","N/A","N/A","N/A","N/A"
"333","HIGHWAY","Bangladesh","Rock","Other Indie / Unsigned","11822","29995","449148","23234287","185967","91586","7477","599000","113942230","1117716","30872","N/A","35448","263814","N/A","N/A","379127","N/A","N/A","N/A","N/A","N/A"
"334","tinn","Thailand","Pop","N/A","11842","23150","126484","76045492","670565","453727","14885","65600","2655140","52161","23036","153435","57431","69194","7","N/A","336698","N/A","N/A","N/A","N/A","N/A"
"335","Cat Power","United States","Rock","Big Indie Labels, Warner Music Group","11856","8202","813932","800149769","1144511","20213066","26478","95700","123045995","853895","14329","N/A","492768","413235","165805","7669","5877","52237","176","2","186","77.34706732664355"
"336","Lucy Dacus","United States","Rock","Big Indie Labels","11868","6063","645507","1680980928","1301177","60472962","39499","78100","16117013","382325","19109","225092","738890","48580","35005","5755","6157","39777","48","0","0","83.11423686344556"
"337","The Heavy","United Kingdom","Blues","BMG","11871","5405","505302","745538857","2658459","13847353","19000","154000","193770352","1505291","69821","N/A","21604","136852","59284","15153","9474","105243","60","0","0","20.51191708582672"
"338","Advait","India","Pop","N/A","11874","82807","37752","15015039","207154","203011","1354","318000","642792954","10792915","153582","1","23795","N/A","11","1187","N/A","65159","15","0","0","12.853859617614235"
"339","We Are Messengers","United States","Religious","Big Indie Labels","11933","10870","359219","378817242","1140201","8094195","22746","217000","90921084","966216","3858","297790","299953","329230","4188","3321","1606","N/A","N/A","N/A","N/A","N/A"
"340","Rumahsakit","Indonesia","Rock","Other Indie / Unsigned","11936","8791","374274","256691747","1734137","1278833","28799","44600","18597637","83254","39533","14273","158804","3252","929","2039","43665","N/A","N/A","N/A","N/A","N/A"
"341","Dzawin Nur","Indonesia","Pop","Other Indie / Unsigned","11983","94876","25416","17011546","77106","4527","5544","2600000","377644920","10311917","14799","207600","1379600","17977","28","N/A","354928","N/A","N/A","N/A","N/A","N/A"
"342","Basement","United Kingdom","Punk","Big Indie Labels","11994","6136","515791","505835875","2674239","17717187","28479","75000","21395390","354187","19769","N/A","165658","138283","15911","N/A","54339","N/A","N/A","N/A","N/A","N/A"
"343","Crumb","United States","Rock","Big Indie Labels","12007","6194","685219","732657463","1858484","13415142","21375","260000","81308557","1567793","51097","N/A","154296","38965","22129","22841","21116","N/A","N/A","N/A","N/A","N/A"
"344","IZAL","Spain","Rock","Sony Music Entertainment","12011","7898","691045","1289184175","1325345","2108302","15081","220000","263279470","804705","32342","N/A","248889","163867","43138","963","17214","N/A","N/A","N/A","N/A","N/A"
"345","Natasha Udu","Indonesia","Pop","N/A","12016","6984","531601","119594555","1377007","635763","227297","1200","39667","1987","83802","N/A","76358","N/A","7","N/A","140556","N/A","N/A","N/A","N/A","N/A"
"346","Palace","United Kingdom","Rock","Universal Music Group","12022","6371","389626","643812758","2555085","15733490","19758","132000","51650727","742455","37003","N/A","117694","37719","11587","19633","21304","N/A","N/A","N/A","N/A","N/A"
"347","Abdullah Siddiqui","Pakistan","Pop","Sony Music Entertainment, Big Indie Labels, Universal Music Group","12026","4759","198259","202321361","5021446","3698063","60863","48600","5137080","136460","112792","N/A","45210","N/A","840","4058","319313","123388","4","0","0","6.751906011408886"
"348","McCafferty","United States","Rock","N/A","12045","7683","585651","605523931","1476062","3107390","22996","N/A","N/A","N/A","N/A","N/A","N/A","N/A","13527","3811","271237","N/A","N/A","N/A","N/A","N/A"
"349","INOHA","United States","Rock","Other Indie / Unsigned","12051","7340","183864","181754424","2235848","228437","23561","69200","5907939","176679","31557","148057","143632","N/A","3244","5599","N/A","N/A","N/A","N/A","N/A","N/A"
"350","Best Coast","United States","Pop","Other Indie / Unsigned","12078","11341","335844","259374019","5748664","3369931","40148","40300","35208608","306961","41981","N/A","151930","302087","47939","15655","11553","162894","2","0","0","0.528040923211019"
"351","Vetusta Morla","Spain","Rock","Big Indie Labels","12096","9744","795134","1046221439","844438","6356893","11110","291000","272932947","1279051","20084","57055","370240","351167","81425","N/A","14404","N/A","N/A","N/A","N/A","N/A"
"352","El Mató A Un Policía Motorizado","Argentina","Rock","Big Indie Labels","12196","10465","519209","502618756","1022403","4649101","17094","219000","123767954","816199","22308","19490","293795","150970","26562","2752","13848","N/A","N/A","N/A","N/A","N/A"
"353","Local Natives","United States","Rock","Big Indie Labels, BMG","12200","6868","668812","1031164363","1297809","20681036","37219","80100","48644617","442973","35480","N/A","110784","340567","47695","4886549","10449","129155","8","0","0","4.807932802909658"
"354","Car Seat Headrest","United States","Rock","Big Indie Labels, Warner Music Group","12222","7722","944027","817727056","1379515","5025184","31791","110000","31592589","564789","35957","N/A","217801","99157","31664","21816","11131","22757","98","0","0","151.21036813804653"
"355","Inhaler","Ireland","Rock","Universal Music Group","12255","9026","531731","406313391","1282970","20221451","30670","136000","27388701","607295","17873","176736","402919","54686","19071","4545","4076","N/A","N/A","N/A","N/A","N/A"
"356","Them & I","Australia","Rock","Universal Music Group","12259","9195","122168","188516000","1692888","3534765","49617","17500","90079","5015","23564","98097","N/A","N/A","1168","825","166373","N/A","N/A","N/A","N/A","N/A"
"357","Twin Strings","India","Pop","Big Indie Labels","12327","26146","159376","77450089","531156","1126565","5764","1080000","213187395","3653688","37629","184","508109","8758","86","N/A","214052","N/A","N/A","N/A","N/A","N/A"
"358","Sir Chloe","United States","Rock","Warner Music Group, Universal Music Group, Sony Music Entertainment","12331","5387","932310","833527220","1836794","8541256","24050","226000","81225566","1976664","29462","383766","353559","4242","41882","28735","27898","N/A","N/A","N/A","N/A","N/A"
"359","División Minúscula","Mexico","Rock","Other Indie / Unsigned","12333","9042","792381","497030408","1188094","6193988","18082","198000","220299854","1044806","23831","N/A","190772","853573","167042","738","33368","N/A","N/A","N/A","N/A","N/A"
"360","Los Iracundos","Uruguay","Rock","Big Indie Labels","12371","13643","769266","340224639","791620","1502700","14924","155000","212117614","773335","32229","4110","7177","164308","49589","1385","1195","N/A","N/A","N/A","N/A","N/A"
