"Track title","Track release date","Track label","Track genre","Track subgenre 1","Track subgenre 2","Track artists","Viberate rank 1w","Viberate rank 1m","Viberate rank 3m","Viberate rank 12m","Viberate rank Alltime","Viberate score 1w","Viberate score 1m","Viberate score 3m","Viberate score 12m","Viberate score Alltime","Spotify streams 1w","Spotify streams 1m","Spotify streams 3m","Spotify streams 12m","Spotify streams Alltime","Youtube views 1w","Youtube views 1m","Youtube views 3m","Youtube views 12m","Youtube views Alltime","Airplay spins 1w","Airplay spins 1m","Airplay spins 3m","Airplay spins 12m","Airplay spins Alltime","Soundcloud plays 1w","Soundcloud plays 1m","Soundcloud plays 3m","Soundcloud plays 12m","Soundcloud plays Alltime","Shazam shazams 1w","Shazam shazams 1m","Shazam shazams 3m","Shazam shazams 12m","Shazam shazams Alltime"
"Love Hurts","1975-01-01","N/A","Rock","N/A","N/A","Nazareth","N/A","N/A","N/A","N/A","1949","N/A","N/A","N/A","N/A","161736957.37000003","N/A","N/A","N/A","50427075","309592916","N/A","N/A","N/A","30327911","342552703","N/A","N/A","N/A","194441","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Crazy","1993-01-01","N/A","Rock","N/A","N/A","Aerosmith","N/A","N/A","N/A","N/A","2011","N/A","N/A","N/A","N/A","158618235.175","N/A","N/A","N/A","84190503","565279427","N/A","N/A","N/A","35742551","780710224","N/A","N/A","N/A","216143","N/A","N/A","N/A","N/A","126546","770575","N/A","N/A","N/A","0","3371869"
"Entre dos tierras","1990-01-01","N/A","Rock","N/A","N/A","Heroes del Silencio","N/A","N/A","N/A","N/A","2032","N/A","N/A","N/A","N/A","157723380.63000003","N/A","N/A","N/A","57654123","362039344","N/A","N/A","N/A","56064343","496737257","N/A","N/A","N/A","75901","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","2446917"
"Pour Some Sugar On Me","1987-08-03","N/A","Rock","N/A","N/A","Def Leppard","N/A","N/A","N/A","N/A","2073","N/A","N/A","N/A","N/A","156187907.76999998","N/A","N/A","N/A","570166","20898366","N/A","N/A","N/A","24473460","196424248","N/A","N/A","N/A","225961","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","5352720"
"Jump","1998-11-14","N/A","Rock","N/A","N/A","Van Halen","N/A","N/A","N/A","N/A","2225","N/A","N/A","N/A","N/A","149421569.77","N/A","N/A","N/A","24883","72010","N/A","N/A","N/A","42145763","324821049","N/A","N/A","N/A","374443","N/A","N/A","N/A","N/A","236105","1843273","N/A","N/A","N/A","0","5680103"
"Hells Bells","1980-07-24","N/A","Rock","N/A","N/A","AC/DC","N/A","N/A","N/A","N/A","2229","N/A","N/A","N/A","N/A","149129080.44","N/A","N/A","N/A","105330381","586741854","N/A","N/A","N/A","32745485","356843008","N/A","N/A","N/A","138092","N/A","N/A","N/A","N/A","246635","1110647","N/A","N/A","N/A","8891","3153449"
"A Kind Of Magic - Remastered 2011","1986-06-02","N/A","Rock","N/A","N/A","Queen","N/A","N/A","N/A","N/A","2330","N/A","N/A","N/A","N/A","143238972.445","N/A","N/A","N/A","51452348","361316455","N/A","N/A","N/A","9135030","119704069","N/A","N/A","N/A","190820","N/A","N/A","N/A","N/A","75488","627687","N/A","N/A","N/A","N/A","N/A"
"Immigrant Song - Remaster","1970-01-01","N/A","Rock","N/A","N/A","Led Zeppelin","N/A","N/A","N/A","N/A","2482","N/A","N/A","N/A","N/A","137190101.82","N/A","N/A","N/A","121400232","973457321","N/A","N/A","N/A","11619261","28366719","N/A","N/A","N/A","115583","N/A","N/A","N/A","N/A","165203","5489933","N/A","N/A","N/A","8776","6945314"
"The Show Must Go On - Remastered 2011","1991-02-05","N/A","Rock","N/A","N/A","Queen","N/A","N/A","N/A","N/A","2557","N/A","N/A","N/A","N/A","134354125.98000002","N/A","N/A","N/A","62515732","528563686","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","130796","N/A","N/A","N/A","N/A","78544","293625","N/A","N/A","N/A","N/A","N/A"
"Killer Queen - Remastered 2011","1974-11-08","N/A","Rock","N/A","N/A","Queen","N/A","N/A","N/A","N/A","2690","N/A","N/A","N/A","N/A","130217338.38000001","N/A","N/A","N/A","116076686","1083239024","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","137138","N/A","N/A","N/A","N/A","471988","7503224","N/A","N/A","N/A","N/A","N/A"
