"Track title","Track release date","Track label","Track genre","Track subgenre 1","Track subgenre 2","Track artists","Viberate rank 1w","Viberate rank 1m","Viberate rank 3m","Viberate rank 12m","Viberate rank Alltime","Viberate score 1w","Viberate score 1m","Viberate score 3m","Viberate score 12m","Viberate score Alltime","Spotify streams 1w","Spotify streams 1m","Spotify streams 3m","Spotify streams 12m","Spotify streams Alltime","Youtube views 1w","Youtube views 1m","Youtube views 3m","Youtube views 12m","Youtube views Alltime","Airplay spins 1w","Airplay spins 1m","Airplay spins 3m","Airplay spins 12m","Airplay spins Alltime","Soundcloud plays 1w","Soundcloud plays 1m","Soundcloud plays 3m","Soundcloud plays 12m","Soundcloud plays Alltime","Shazam shazams 1w","Shazam shazams 1m","Shazam shazams 3m","Shazam shazams 12m","Shazam shazams Alltime"
"Demons","2012-01-01","N/A","Rock","N/A","N/A","Imagine Dragons","N/A","N/A","N/A","N/A","279","N/A","N/A","N/A","N/A","417860490.92499995","N/A","N/A","N/A","333242597","2988442231","N/A","N/A","N/A","135473633","1940505190","N/A","N/A","N/A","151945","N/A","N/A","N/A","N/A","1589514","29858698","N/A","N/A","N/A","N/A","N/A"
"Let Down","1997-05-26","N/A","Rock","N/A","N/A","Radiohead","N/A","N/A","N/A","N/A","283","N/A","N/A","N/A","N/A","414458802.02","N/A","N/A","N/A","533921071","740826451","N/A","N/A","N/A","12534460","91983998","N/A","N/A","N/A","8842","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","902396"
"Bitter Sweet Symphony","1997-01-01","N/A","Rock","N/A","N/A","The Verve","N/A","N/A","N/A","N/A","285","N/A","N/A","N/A","N/A","413302235.86500007","N/A","N/A","N/A","287084475","1546640579","N/A","N/A","N/A","120701624","1348635994","N/A","N/A","N/A","305898","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Highway to Hell","1979-07-27","N/A","Rock","N/A","N/A","AC/DC","N/A","N/A","N/A","N/A","300","N/A","N/A","N/A","N/A","402474787.885","N/A","N/A","N/A","336712666","2258000597","N/A","N/A","N/A","78540687","607241392","N/A","N/A","N/A","257999","N/A","N/A","N/A","N/A","407107","1894619","N/A","N/A","N/A","17549","6990734"
"The Man Who Can't Be Moved","2008-07-14","N/A","Rock","N/A","N/A","The Script","N/A","N/A","N/A","N/A","304","N/A","N/A","N/A","N/A","401380814.83500004","N/A","N/A","N/A","408412623","1326136295","N/A","N/A","N/A","156357278","864304692","N/A","N/A","N/A","55685","N/A","N/A","N/A","N/A","90710","454392","N/A","N/A","N/A","N/A","N/A"
"Rosas","2003-01-01","N/A","Rock","N/A","N/A","La Oreja de Van Gogh","N/A","N/A","N/A","N/A","306","N/A","N/A","N/A","N/A","400644079.8549999","N/A","N/A","N/A","184996270","1034664635","N/A","N/A","N/A","271177626","1591854240","N/A","N/A","N/A","86874","N/A","N/A","N/A","N/A","25803","188683","N/A","N/A","N/A","N/A","N/A"
"Eye of the Tiger","1982-01-01","N/A","Rock","N/A","N/A","Survivor","N/A","N/A","N/A","N/A","309","N/A","N/A","N/A","N/A","399808621.9549999","N/A","N/A","N/A","235602843","1767316102","N/A","N/A","N/A","104878516","1378170923","N/A","N/A","N/A","478349","N/A","N/A","N/A","N/A","81702","319507","N/A","N/A","N/A","0","12038910"
"The Less I Know The Better","2015-07-17","N/A","Rock","N/A","N/A","Tame Impala","N/A","N/A","N/A","N/A","310","N/A","N/A","N/A","N/A","397513176.7050001","N/A","N/A","N/A","423355651","2381237825","N/A","N/A","N/A","60866976","584155711","N/A","N/A","N/A","46603","N/A","N/A","N/A","N/A","1942322","29948740","N/A","N/A","N/A","20282","8092623"
"How You Remind Me","2001-09-11","N/A","Rock","N/A","N/A","Nickelback","N/A","N/A","N/A","N/A","315","N/A","N/A","N/A","N/A","395711576.485","N/A","N/A","N/A","317812389","1688843140","N/A","N/A","N/A","90264465","1132494411","N/A","N/A","N/A","244867","N/A","N/A","N/A","N/A","2187045","7661474","N/A","N/A","N/A","0","10869063"
"Adventure of a Lifetime","2015-11-06","N/A","Rock","N/A","N/A","Coldplay","N/A","N/A","N/A","N/A","329","N/A","N/A","N/A","N/A","387074142.725","N/A","N/A","N/A","311431738","1545920575","N/A","N/A","N/A","152102251","1968120319","N/A","N/A","N/A","169173","N/A","N/A","N/A","N/A","1048151","2809314","N/A","N/A","N/A","21547","12617895"
"(Everything I Do) I Do It For You","1991-09-24","N/A","Rock","N/A","N/A","Bryan Adams","N/A","N/A","N/A","N/A","330","N/A","N/A","N/A","N/A","386245268.295","N/A","N/A","N/A","133038952","835992453","N/A","N/A","N/A","233504172","1408327528","N/A","N/A","N/A","292888","N/A","N/A","N/A","N/A","244720","2376752","N/A","N/A","N/A","N/A","N/A"
