"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 3m","Spotify Followers Total","Spotify Streams 3m","Spotify Streams Total","Spotify Monthly Listeners 3m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 3m","YouTube Subscribers Total","YouTube Views 3m","YouTube Views Total","YouTube Likes 3m","YouTube Likes Total","Social Rank","TikTok Followers 3m","TikTok Followers Total","TikTok Likes 3m","TikTok Views 3m","Instagram Followers 3m","Instagram Followers Total","Instagram Likes 3m","Facebook Followers 3m","Facebook Followers Total","Deezer Fans 3m","Deezer Fans Total","SoundCloud Followers 3m","SoundCloud Followers Total","SoundCloud Plays 3m","Shazam Shazams 3m","Radio Airplay Rank","Radio Airplay Spins 3m","Radio Airplay Countries with Spins 3m","Radio Airplay Stations with Spins 3m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 3m","Beatport Track Performance Points Total"
"66","Skillet","United States","Rock","Warner Music Group, Universal Music Group, Big Indie Labels","624","691","168938","6208673","249389080","5813356049","459032","11722570","26082206","985","50000","4310000","73357922","3558076467","587207","32209980","527","214801","2421834","2350600","8582906","160929","2412625","1495413","182467","5442671","21755","889172","3778","111259","1528065","28618","1886","43597","76","833","N/A","N/A","N/A","N/A","N/A","N/A"
"67","Alice In Chains","United States","Rock","BMG, Big Indie Labels","635","699","255337","6700931","269313965","4481101138","1110959","11971297","69064721","1062","40000","1910000","51086543","1640878910","346176","11098832","2916","2631","162772","5526","251814","57600","1534786","167644","-17092","5197042","19091","1270551","2865","56681","1223542","79913","580","123474","78","2148","N/A","N/A","N/A","N/A","N/A","N/A"
"68","Keane","United Kingdom","Rock","Universal Music Group","647","423","101010","4107331","222765669","4888621791","-1003570","23267892","91861049","744","30000","2060000","79185782","2334492299","340780","14041121","11231","2211","132900","1830","64089","2229","472079","3422","-3630","2250093","10102","2122313","346","24111","119029","88176","541","130443","112","4500","115105","38","2","224","0.755386775801649","1701.1262996954663"
"69","The Script","Ireland","Rock","BMG, Sony Music Entertainment","650","233","118978","9039376","323094827","8337986140","4056720","31398098","112857981","1562","N/A","N/A","N/A","N/A","N/A","N/A","2568","32919","688877","243117","2118480","24515","975523","496348","11205","5903128","4435","2108002","568","58884","342349","52550","635","113466","120","3807","N/A","N/A","N/A","N/A","N/A","N/A"
"70","Camila","Mexico","Rock","Sony Music Entertainment","659","772","117734","5422134","155793485","4113461821","-1157896","11501701","52036678","527","10000","4440000","88452927","4331059802","207245","16582601","2784","2170","600159","20187","1430607","4234","1207780","65760","-20180","8646875","2792","1618674","N/A","N/A","N/A","24349","861","92550","51","1477","N/A","N/A","N/A","N/A","N/A","N/A"
"71","The 1975","United Kingdom","Rock","Warner Music Group","664","402","191784","8305174","332196936","10021290619","942534","18670312","99563104","1121","30000","3600000","47114801","1801936791","192470","18991835","5375","22298","963826","27628","844671","15919","3722433","0","-13304","2583789","5178","599739","2659","1050105","352011","37659","1794","45493","98","1861","56706","3","0","0","8.378100114800915","8.8988839748785"
"72","Sting","United Kingdom","Rock","Big Indie Labels, Universal Music Group, Sony Music Entertainment, BMG, Warner Music Group","692","768","107981","4056275","175478391","4272171867","51873","15356883","87863837","750","40000","2430000","75439597","3052691551","363873","15451792","2693","4048","211829","675","154135","56053","1876011","637802","-14751","6863989","15655","1768707","1342","40683","222232","143380","159","282628","146","7436","2686","95","8","470","232.28769701547927","3416.1316902412254"
"73","The Smiths","United Kingdom","Rock","N/A","726","316","373552","8397873","454187770","7604538873","551087","22495976","88455772","4537","20000","1340000","24192175","644622582","204401","6131439","N/A","N/A","N/A","N/A","N/A","127506","1037341","119939","0","230","24727","1471575","5627","104425","1339022","21444","740","98252","89","3328","N/A","N/A","N/A","N/A","N/A","N/A"
"74","Mumford & Sons","United Kingdom","Rock","Universal Music Group","729","661","114676","6786182","333279439","7535191783","3167223","16653833","63344398","1948","20000","1530000","16390196","1402076765","120697","7034141","1107","8647","407702","224476","9731743","106855","1323576","2053693","-429","4444016","11058","1048626","1518","29370","727189","57735","671","115644","96","2780","140043","2","0","0","0.2291763657720313","0.709927516976788"
"75","Lynyrd Skynyrd","United States","Rock","Universal Music Group, Big Indie Labels, Warner Music Group","736","481","158985","6165441","203055348","4952896301","1912455","18667689","102946828","1285","40000","1650000","50840456","857508515","283560","5883821","5691","120","253","606","1730","27943","398228","165941","19473","5159198","15185","1026513","N/A","N/A","N/A","112372","291","191546","103","4809","134757","20","0","0","0.26645405647310455","5.329081129462091"
